Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal_caption;Descripcio_dia_setmana;Dia_setmana;Descripcio_tipus_dia;NK_Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_tipus_accident;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2020S004357    ;4;Les Corts;20;la Maternitat i Sant Ramon;100708;Arístides Maillol;0009 0009;Dimecres;Dc;Laboral;2020;9;Setembre;23;11;Matí;Col.lisió fronto-lateral;426511,96;4581380,54;212.002.724;41.378.744.555
2020S004358    ;7;Horta-Guinardó;33;el Baix Guinardó;76807;Sardenya;0508 0510;Dimecres;Dc;Laboral;2020;9;Setembre;23;12;Matí;Atropellament;430176,04;4584945,19;2.163.430.382;41.411.176.662
2020S004359    ;2;Eixample;6;la Sagrada Família;268003;Provença;0379 0381;Dimecres;Dc;Laboral;2020;9;Setembre;23;14;Tarda;Altres;430803,5;4583927,57;2.171.053.611;4.140.206.559
2020S004359    ;2;Eixample;6;la Sagrada Família;268003;Provença;0379 0381;Dimecres;Dc;Laboral;2020;9;Setembre;23;14;Tarda;Abast multiple;430803,5;4583927,57;2.171.053.611;4.140.206.559
2020S004360    ;2;Eixample;6;la Sagrada Família;18505;Aragó;0474 0474;Dimecres;Dc;Laboral;2020;9;Setembre;23;12;Matí;Atropellament;431549,21;4584050,17;2.179.960.048;41.403.233.682
2020S004361    ;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;9997 9997;Dimecres;Dc;Laboral;2020;9;Setembre;23;14;Tarda;Col.lisió lateral;430795,1;4582761,18;2.171.086.513;41.391.559.558
2020S004362    ;9;Sant Andreu;61;la Sagrera;121402;Felip II;0088 0090;Dimecres;Dc;Laboral;2020;9;Setembre;23;14;Tarda;Col.lisió fronto-lateral;432187,53;4585932,19;2.187.384.838;41.420.238.597
2020S004363    ;2;Eixample;7;la Dreta de l'Eixample;268003;Provença;0275 0275;Dimecres;Dc;Laboral;2020;9;Setembre;23;15;Tarda;Col.lisió fronto-lateral;430096,88;4583240,65;2.162.680.284;41.395.817.572
2020S004364    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701857;29 del BZ (No Oficial);0050 0062;Dimecres;Dc;Laboral;2020;9;Setembre;23;14;Tarda;Encalç;427396,88;4576626,76;2.131.178.054;41.336.009.277
2020S004365    ;10;Sant Martí;70;el Besòs i el Maresme;266405;Prim;0154U0154U;Dimecres;Dc;Laboral;2020;9;Setembre;23;17;Tarda;Atropellament;434041,26;4585790,4;2.209.581.263;41.419.115.937
2020S004366    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;180;A Zona Franca;0007 0019;Dimecres;Dc;Laboral;2020;9;Setembre;23;15;Tarda;Col.lisió frontal;427646,91;4575534,19;2.134.296.087;41.326.191.322
2020S004367    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0639 0639;Dimecres;Dc;Laboral;2020;9;Setembre;23;13;Matí;Caiguda interior vehicle;426649,72;4582241,36;2.121.570.277;41.386.510.186
2020S004368    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;288805;Rosari;0027 0027;Dilluns;Dl;Laboral;2020;9;Setembre;21;19;Tarda;Atropellament;427385,88;4583379,29;2.130.237.634;4.139.682.589
2020S004369    ;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;344101;Gràcia;0315 0317;Dimecres;Dc;Laboral;2020;9;Setembre;23;18;Tarda;Atropellament;430377,45;4584427,95;2.165.899.554;41.406.535.542
2020S004370    ;2;Eixample;6;la Sagrada Família;268003;Provença;0459 0459;Dimecres;Dc;Laboral;2020;9;Setembre;23;15;Tarda;Col.lisió fronto-lateral;431157,97;4584276,72;2.175.254.105;41.405.240.721
2020S004371    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;245802;París;0116 0118;Dimecres;Dc;Laboral;2020;9;Setembre;23;13;Matí;Xoc contra element estàtic;428918,48;4582611,86;2.148.659.345;41.390.050.933
2020S004372    ;7;Horta-Guinardó;34;Can Baró;211108;Miquel dels Sants Oliver;0013 0013;Dimecres;Dc;Laboral;2020;9;Setembre;23;19;Tarda;Col.lisió lateral;429872,24;4585321,67;2.159.752.121;41.414.541.016
2020S004373    ;7;Horta-Guinardó;34;Can Baró;67001;Carmel;0038 0040;Dimecres;Dc;Laboral;2020;9;Setembre;23;18;Tarda;Abast;429617,24;4585600,84;2.156.668.701;4.141.703.309
2020S004374    ;10;Sant Martí;73;la Verneda i la Pau;150852;Vivendes la Pau;0030A0030A;Dimecres;Dc;Laboral;2020;9;Setembre;23;21;Tarda;Col.lisió lateral;433876,02;4586314,62;220.754.675;41.423.823.856
2020S004375    ;9;Sant Andreu;59;el Bon Pastor;701265;Litoral (Besòs);80000;Dimecres;Dc;Laboral;2020;9;Setembre;23;20;Tarda;Abast multiple;433574,87;4588774,24;2.203.672.614;41.445.952.057
2020S004376    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;68004;Carrencà;0027 0029;Dimecres;Dc;Laboral;2020;9;Setembre;23;20;Tarda;Abast;427594,41;4583823,05;2.132.678.778;41.400.841.469
2020S004376    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;68004;Carrencà;0027 0029;Dimecres;Dc;Laboral;2020;9;Setembre;23;20;Tarda;Col.lisió fronto-lateral;427594,41;4583823,05;2.132.678.778;41.400.841.469
2020S004377    ;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;32700;Balmes;0426 0428;Dimecres;Dc;Laboral;2020;9;Setembre;23;20;Tarda;Abast;428086,7;4584547,37;213.848.136;41.407.409.334
2020S004378    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;143904;General Mitre;0095 0097;Dijous;Dj;Laboral;2020;9;Setembre;24;5;Nit;Caiguda (dues rodes);427749,13;4583723,56;2.134.541.389;41.399.959.328
2020S004379    ;1;Ciutat Vella;3;la Barceloneta;701265;Litoral (Besòs);990000;Dijous;Dj;Laboral;2020;9;Setembre;24;8;Matí;Abast;431949,84;4581626,15;2.185.025.062;41.381.435.233
2020S004380    ;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;9998 9998;Dijous;Dj;Laboral;2020;9;Setembre;24;12;Matí;Xoc contra element estàtic;430448,38;4582425,76;2.166.978.203;4.138.850.861
2020S004381    ;8;Nou Barris;45;Porta;166502;Jardins d'Alfàbia;0008 0008;Dijous;Dj;Laboral;2020;9;Setembre;24;13;Matí;Atropellament;431143,92;4587802,89;2.174.684.327;41.436.998.521
2020S004382    ;2;Eixample;6;la Sagrada Família;68900;Cartagena;0277 0277;Dijous;Dj;Laboral;2020;9;Setembre;24;15;Tarda;Abast multiple;431287,81;4584713,78;2.176.757.697;41.409.188.297
2020S004383    ;9;Sant Andreu;63;Navas;367300;Biscaia;0370 0370;Dijous;Dj;Laboral;2020;9;Setembre;24;15;Tarda;Caiguda (dues rodes);432255,3;4585473,77;2.188.247.116;4.141.611.547
2020S004384    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;700696;Mestral;0002 0002;Dijous;Dj;Laboral;2020;9;Setembre;24;17;Tarda;Xoc contra element estàtic;433179,99;4582334,9;2.199.657.527;41.387.921.946
2020S004385    ;10;Sant Martí;72;Sant Martí de Provençals;86200;Concili de Trento;0078 0088;Dijous;Dj;Laboral;2020;9;Setembre;24;19;Tarda;Col.lisió fronto-lateral;432830,97;4585130,7;2.195.173.001;41.413.073.889
2020S004386    ;2;Eixample;7;la Dreta de l'Eixample;148307;Gràcia;0102 0102;Dijous;Dj;Laboral;2020;9;Setembre;24;21;Tarda;Col.lisió fronto-lateral;429956,72;4583231,95;2.161.004.841;41.395.727.012
2020S004387    ;3;Sants-Montjuïc;18;Sants;312400;Sants;0099 0099;Dijous;Dj;Laboral;2020;9;Setembre;24;23;Nit;Desconegut;427815,39;4580984,77;2.135.660.491;41.375.298.048
2020S004388    ;3;Sants-Montjuïc;18;Sants;312400;Sants;0099 0099;Dijous;Dj;Laboral;2020;9;Setembre;24;23;Nit;Col.lisió frontal;427815,39;4580984,77;2.135.660.491;41.375.298.048
2020S004389    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;50600;Bon Pastor;0001 0001;Divendres;Dv;Laboral;2020;9;Setembre;25;2;Nit;Xoc contra element estàtic;429006,07;4583088,88;2.149.650.964;41.394.355.022
2020S004390    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana;0139 0139;Divendres;Dv;Laboral;2020;9;Setembre;25;6;Matí;Col.lisió fronto-lateral;432109,37;4584830,48;2.186.573.324;4.141.030.923
2020S004391    ;10;Sant Martí;70;el Besòs i el Maresme;266405;Prim;0073B0073B;Divendres;Dv;Laboral;2020;9;Setembre;25;12;Matí;Col.lisió fronto-lateral;434361,43;4585362,57;2.213.458.678;41.415.288.814
2020S004392    ;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;305100;Sant Joan;0166 0166;Divendres;Dv;Laboral;2020;9;Setembre;25;11;Matí;Col.lisió lateral;430356,55;4584003,94;2.165.698.342;41.402.714.816
2020S004393    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;51205;Buenos Aires;0033 0033;Divendres;Dv;Laboral;2020;9;Setembre;25;11;Matí;Col.lisió lateral;428724,17;4582830,86;2.146.309.636;41.392.006.182
2020S004394    ;2;Eixample;10;Sant Antoni;323203;Sepúlveda;0100 0100;Divendres;Dv;Laboral;2020;9;Setembre;25;12;Matí;Col.lisió fronto-lateral;429676,71;4581438,62;215.786.395;41.379.550.629
2020S004395    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;18505;Aragó;0126 0126;Divendres;Dv;Laboral;2020;9;Setembre;25;12;Matí;Atropellament;429477;4582032,96;2.155.406.613;41.384.886.166
2020S004396    ;9;Sant Andreu;60;Sant Andreu;314100;Santa Coloma;0032U0032U;Divendres;Dv;Laboral;2020;9;Setembre;25;13;Matí;Abast;432544,1;4588723,46;2.191.339.687;41.445.408.694
2020S004397    ;4;Les Corts;21;Pedralbes;144601;Diagonal;0672B0672B;Divendres;Dv;Laboral;2020;9;Setembre;25;13;Matí;Col.lisió fronto-lateral;426971,29;4582448,05;2.125.391.052;41.388.401.032
2020S004398    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;197302;Marina;0091 0095;Divendres;Dv;Laboral;2020;9;Setembre;25;16;Tarda;Col.lisió frontal;432217,64;4582969,42;2.188.077.141;41.393.556.334
2020S004399    ;9;Sant Andreu;60;Sant Andreu;281409;Ribes;0042 0042;Divendres;Dv;Laboral;2020;9;Setembre;25;16;Tarda;Col.lisió fronto-lateral;432394,97;4588860,72;2.189.539.204;41.446.632.395
2020S004400    ;1;Ciutat Vella;3;la Barceloneta;15405;Andrea Doria;0018 0018;Divendres;Dv;Laboral;2020;9;Setembre;25;18;Tarda;Col.lisió fronto-lateral;432433,17;4581497,62;2.190.819.265;41.380.318.353
2020S004401    ;9;Sant Andreu;59;el Bon Pastor;214900;Mollerussa;0008 0008;Divendres;Dv;Laboral;2020;9;Setembre;25;19;Tarda;Atropellament;433592,77;4587923,55;2.203.980.448;41.438.291.639
2020S004402    ;9;Sant Andreu;60;Sant Andreu;701334;Fernando Pessoa;0009 0009;Divendres;Dv;Laboral;2020;9;Setembre;25;17;Tarda;Col.lisió fronto-lateral;432684,59;4588039,29;2.193.097.655;41.439.258.405
2020S004403    ;6;Gràcia;31;la Vila de Gràcia;167505;Joanic;9999S9999S;Divendres;Dv;Laboral;2020;9;Setembre;25;20;Tarda;Abast;430102,21;4584338,29;2.162.617.233;41.405.704.107
2020S004404    ;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;0702 0702;Divendres;Dv;Laboral;2020;9;Setembre;25;19;Tarda;Col.lisió lateral;431072,73;4582993,84;2.174.380.537;41.393.678.912
2020S004405    ;2;Eixample;7;la Dreta de l'Eixample;191204;Mallorca;0312 0312;Divendres;Dv;Laboral;2020;9;Setembre;25;21;Tarda;Col.lisió fronto-lateral;430491,26;4583403,95;2.167.378.702;41.397.322.567
2020S004406    ;5;Sarrià-Sant Gervasi;23;Sarrià;701267;Dalt (Besòs);0009S0000;Divendres;Dv;Laboral;2020;9;Setembre;25;22;Nit;Abast;426191,44;4584068,24;2.115.866.867;41.402.922.151
2020S004407    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;367504;Doctor Trueta;0009 0009;Divendres;Dv;Laboral;2020;9;Setembre;25;23;Nit;Altres;432534,11;4582582,42;2.191.905.461;41.390.097.352
2020S004407    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;367504;Doctor Trueta;0009 0009;Divendres;Dv;Laboral;2020;9;Setembre;25;23;Nit;Col.lisió fronto-lateral;432534,11;4582582,42;2.191.905.461;41.390.097.352
2020S004408    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20750000;Divendres;Dv;Laboral;2020;9;Setembre;25;21;Tarda;Caiguda (dues rodes);433366,47;4585249,15;2.201.566.805;41.414.185.339
2020S004409    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;38706;Benedetti;0005 0005;Dissabte;Ds;Laboral;2020;9;Setembre;26;2;Nit;Xoc contra element estàtic;426947,66;4584865,12;2.124.816.649;41.410.168.406
2020S004410    ;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;320908;Sarrià a Vallvidrera;0227 0229;Dissabte;Ds;Laboral;2020;9;Setembre;26;1;Nit;Bolcada (més de dues rodes);425210,38;4584831,49;2.104.036.957;41.409.705.659
2020S004411    ;2;Eixample;10;Sant Antoni;169409;Corts Catalanes;0408 0408;Dissabte;Ds;Laboral;2020;9;Setembre;26;6;Matí;Abast;429170,59;4581128,41;2.151.848.055;41.376.712.251
2020S004412    ;2;Eixample;6;la Sagrada Família;191204;Mallorca;0472 0474;Dissabte;Ds;Laboral;2020;9;Setembre;26;11;Matí;Abast;431464,67;4584341,83;2.178.915.704;41.405.853.368
2020S004413    ;2;Eixample;7;la Dreta de l'Eixample;247659;Pau Claris;0096 0096;Dissabte;Ds;Laboral;2020;9;Setembre;26;12;Matí;Atropellament;430733,53;4582634,34;2.170.364.635;41.390.411.846
2020S004414    ;3;Sants-Montjuïc;14;la Font de la Guatlla;96906;Dàlia;0020 0020;Dissabte;Ds;Laboral;2020;9;Setembre;26;17;Tarda;Abast;428707,31;4580358,21;2.146.399.041;41.369.734.384
2020S004415    ;2;Eixample;7;la Dreta de l'Eixample;232902;Urquinaona;0008 0008;Dissabte;Ds;Laboral;2020;9;Setembre;26;17;Tarda;Col.lisió lateral;431027,72;4582487,02;2.173.899.937;41.389.110.274
2020S004416    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;143904;General Mitre;0145 0145;Dissabte;Ds;Laboral;2020;9;Setembre;26;18;Tarda;Abast;428037,93;4584064,32;2.137.955.387;41.403.054.331
2020S004417    ;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;0655 0655;Divendres;Dv;Laboral;2020;9;Setembre;25;12;Matí;Abast;430942,6;4582939,19;2.172.830.337;41.393.175.526
2020S004418    ;6;Gràcia;28;Vallcarca i els Penitents;158107;Vallcarca;0174 0174;Divendres;Dv;Laboral;2020;9;Setembre;25;21;Tarda;Col.lisió fronto-lateral;428465,59;4585367,35;2.142.917.041;4.141.482.839
2020S004419    ;1;Ciutat Vella;1;el Raval;157909;Hospital;0034 0034;Dissabte;Ds;Laboral;2020;9;Setembre;26;22;Nit;Col.lisió fronto-lateral;430845,83;4581577,26;2.171.828.472;41.380.900.707
2020S004420    ;2;Eixample;7;la Dreta de l'Eixample;247659;Pau Claris;0083 0083;Divendres;Dv;Laboral;2020;9;Setembre;25;12;Matí;Col.lisió lateral;430769,51;4582565,98;2.170.802.774;41.389.799.248
2020S004421    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;110304;Enric Granados;0029 0031;Divendres;Dv;Laboral;2020;9;Setembre;25;14;Tarda;Caiguda (dues rodes);429867,4;4582534,62;2.160.017.284;41.389.438.603
2020S004422    ;2;Eixample;9;la Nova Esquerra de l'Eixample;320704;Sarrià;0019 0019;Dissabte;Ds;Laboral;2020;9;Setembre;26;22;Nit;Col.lisió lateral;428733,7;4582602,3;2.146.450.525;41.389.948.469
2020S004423    ;2;Eixample;5;el Fort Pienc;71600;Casp;0171 0171;Diumenge;Dg;Laboral;2020;9;Setembre;27;0;Nit;Col.lisió fronto-lateral;431828,41;4583577,2;218.335.324;41.398.997.517
2020S004424    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;222501;Moià;0018 0018;Diumenge;Dg;Laboral;2020;9;Setembre;27;1;Nit;Col.lisió fronto-lateral;429135,93;4583141,4;2.151.198.028;41.394.839.511
2020S004425    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20700000;Diumenge;Dg;Laboral;2020;9;Setembre;27;0;Nit;Col.lisió lateral;433010,8;4584901,86;2.197.349.882;4.141.102.781
2020S004426    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;169409;Corts Catalanes;0555 0555;Diumenge;Dg;Laboral;2020;9;Setembre;27;2;Nit;Xoc contra element estàtic;429893,46;4581912,79;2.160.400.955;41.383.840.254
2020S004427    ;7;Horta-Guinardó;35;el Guinardó;365702;Mare de Déu de Montserrat;0133 0133;Diumenge;Dg;Laboral;2020;9;Setembre;27;3;Nit;Xoc contra element estàtic;430719,5;4585508,23;2.169.867.722;41.416.294.826
2020S004428    ;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III;0107B0107B;Diumenge;Dg;Laboral;2020;9;Setembre;27;5;Nit;Abast;427099,89;4582376,07;2.126.937.711;41.387.764.409
2020S004429    ;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;305100;Sant Joan;0132 0132;Diumenge;Dg;Laboral;2020;9;Setembre;27;8;Matí;Abast;430505,02;4583846,74;2.167.492.435;41.401.311.822
2020S004430    ;3;Sants-Montjuïc;14;la Font de la Guatlla;198702;Francesc Ferrer i Guàrdia;0010X0010X;Diumenge;Dg;Laboral;2020;9;Setembre;27;8;Matí;Col.lisió lateral;428986,34;4580512,28;2.149.717.112;41.371.146.723
2020S004431    ;3;Sants-Montjuïc;18;Sants;333900;Tenor Masini;0008 0008;Diumenge;Dg;Laboral;2020;9;Setembre;27;10;Matí;Col.lisió fronto-lateral;427544,49;4581073,77;2.132.410.662;4.137.607.528
2020S004432    ;2;Eixample;7;la Dreta de l'Eixample;286504;Roger de Flor;0173 0173;Diumenge;Dg;Laboral;2020;9;Setembre;27;13;Matí;Caiguda (dues rodes);430862,81;4583620,03;2.171.798.227;41.399.300.781
2020S004433    ;2;Eixample;6;la Sagrada Família;297001;Sant Antoni Maria Claret;0216 0220;Diumenge;Dg;Laboral;2020;9;Setembre;27;14;Tarda;Col.lisió fronto-lateral;431111,5;4584940,94;2.174.622.542;41.411.219.153
2020S004434    ;8;Nou Barris;52;la Prosperitat;209900;Meridiana;0501 0501;Diumenge;Dg;Laboral;2020;9;Setembre;27;14;Tarda;Caiguda interior vehicle;432071,51;4588459,37;2.185.712.426;41.442.990.256
2020S004435    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0101 0103;Diumenge;Dg;Laboral;2020;9;Setembre;27;15;Tarda;Col.lisió lateral;429175,89;4581770,69;2.151.836.329;41.382.497.521
2020S004436    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;55807;Francesc Macià;0008 0009;Diumenge;Dg;Laboral;2020;9;Setembre;27;15;Tarda;Atropellament;428593,14;4582856,08;2.144.739.513;413.922.217
2020S004437    ;2;Eixample;5;el Fort Pienc;335100;Tetuan;0036 0037;Diumenge;Dg;Laboral;2020;9;Setembre;27;17;Tarda;Col.lisió lateral;431246,5;4583153,05;217.644.085;41.395.127.752
2020S004438    ;7;Horta-Guinardó;35;el Guinardó;332805;Telègraf;0030 0030;Diumenge;Dg;Laboral;2020;9;Setembre;27;16;Tarda;Col.lisió fronto-lateral;431103,79;4585571,02;2.174.458.506;41.416.893.412
2020S004439    ;3;Sants-Montjuïc;11;el Poble-sec;133605;França Xica;0017B0017B;Diumenge;Dg;Laboral;2020;9;Setembre;27;13;Matí;Col.lisió fronto-lateral;429675,16;4580611,05;2.157.941.481;41.372.096.828
2020S004440    ;8;Nou Barris;52;la Prosperitat;358004;Vesuvi;0043 0043;Diumenge;Dg;Laboral;2020;9;Setembre;27;18;Tarda;Atropellament;432112,45;4588769,81;2.186.167.557;41.445.789.744
2020S004441    ;2;Eixample;5;el Fort Pienc;71600;Casp;0152 0152;Diumenge;Dg;Laboral;2020;9;Setembre;27;18;Tarda;Col.lisió fronto-lateral;431550,08;4583274,04;2.180.058.255;41.396.243.385
2020S004442    ;10;Sant Martí;65;el Clot;115603;Espronceda;0309 0311;Diumenge;Dg;Laboral;2020;9;Setembre;27;20;Tarda;Col.lisió fronto-lateral;432612,96;4585269,06;2.192.549.258;41.414.301.797
2020S004443    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;89004;Consell de Cent;0209 0209;Diumenge;Dg;Laboral;2020;9;Setembre;27;20;Tarda;Col.lisió lateral;429611,79;4582012,45;2.157.020.945;41.384.713.251
2020S004444    ;9;Sant Andreu;59;el Bon Pastor;80101;Ciutat d'Asunción;0002 0002;Dilluns;Dl;Laboral;2020;9;Setembre;28;1;Nit;Xoc contra element estàtic;433354,95;4587671;2.201.161.877;41.435.997.284
2020S004445    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1770000;Dilluns;Dl;Laboral;2020;9;Setembre;28;7;Matí;Caiguda (dues rodes);426266,65;4577015,89;2.117.624.649;41.339.411.361
2020S004446    ;2;Eixample;6;la Sagrada Família;238400;Padilla;0245 0245;Dilluns;Dl;Laboral;2020;9;Setembre;28;7;Matí;Abast;431381,03;4584247,16;2.177.925.869;41.404.993.565
2020S004447    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó;0314 0314;Dilluns;Dl;Laboral;2020;9;Setembre;28;9;Matí;Abast;430628,28;4583156,15;2.169.046.041;4.139.510.255
2020S004448    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Entença;0139 0139;Dilluns;Dl;Laboral;2020;9;Setembre;28;10;Matí;Col.lisió fronto-lateral;428800,22;4581712,72;2.147.350.697;4.138.194.223
2020S004449    ;7;Horta-Guinardó;43;Horta;235503;Porto;0012 0012;Dilluns;Dl;Laboral;2020;9;Setembre;28;10;Matí;Caiguda interior vehicle;429671,62;4587014,19;2.157.154.881;41.429.767.351
2020S004450    ;10;Sant Martí;71;Provençals del Poblenou;42306;Bilbao;0143X0143X;Dilluns;Dl;Laboral;2020;9;Setembre;28;8;Matí;Col.lisió fronto-lateral;433118;4584373,93;2.198.690.791;4.140.628.182
2020S004451    ;2;Eixample;7;la Dreta de l'Eixample;268003;Provença;0270 0272;Dilluns;Dl;Laboral;2020;9;Setembre;28;8;Matí;Col.lisió fronto-lateral;429852,75;4582965,57;2.159.792.134;41.393.318.749
2020S004452    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;70607;Casanova;0126 0126;Dilluns;Dl;Laboral;2020;9;Setembre;28;11;Matí;Abast;429477,63;4582393,46;2.155.372.159;41.388.133.125
2020S004453    ;10;Sant Martí;73;la Verneda i la Pau;169409;Corts Catalanes;1157 1157;Dilluns;Dl;Laboral;2020;9;Setembre;28;11;Matí;Abast;433954,81;4585919,59;2.208.532.739;41.420.272.412
2020S004454    ;2;Eixample;7;la Dreta de l'Eixample;90502;Còrsega;0309 0309;Dilluns;Dl;Laboral;2020;9;Setembre;28;12;Matí;Col.lisió fronto-lateral;429648,79;4583171,11;2.157.328.778;41.395.152.152
2020S004455    ;2;Eixample;5;el Fort Pienc;18505;Aragó;0410 0410;Dilluns;Dl;Laboral;2020;9;Setembre;28;14;Tarda;Col.lisió lateral;431099,52;4583607,69;2.174.631.075;41.399.209.968
2020S004456    ;4;Les Corts;21;Pedralbes;144601;Diagonal;0712 0716;Dilluns;Dl;Laboral;2020;9;Setembre;28;9;Matí;Col.lisió fronto-lateral;425404,65;4581888,6;2.106.723.804;41.383.218.483
2020S004457    ;8;Nou Barris;45;Porta;355709;Vèlia;0083 0085;Dilluns;Dl;Laboral;2020;9;Setembre;28;9;Matí;Col.lisió lateral;431643,27;4587233,44;2.180.725.284;41.431.912.372
2020S004458    ;6;Gràcia;31;la Vila de Gràcia;90502;Còrsega;0343 0343;Dilluns;Dl;Laboral;2020;9;Setembre;28;11;Matí;Col.lisió lateral;429961,33;4583478,82;216.103.141;41.397.950.888
2020S004459    ;9;Sant Andreu;59;el Bon Pastor;264308;Potosí;0021 0021;Dilluns;Dl;Laboral;2020;9;Setembre;28;12;Matí;Col.lisió fronto-lateral;433632,5;4588495,99;2.204.393.053;41.443.450.716
2020S004460    ;4;Les Corts;19;les Corts;66508;Carles III;0116 0120;Dilluns;Dl;Laboral;2020;9;Setembre;28;17;Tarda;Col.lisió fronto-lateral;427197,07;4582531,78;2.128.081.201;41.389.175.632
2020S004461    ;8;Nou Barris;52;la Prosperitat;209900;Meridiana;0531 0531;Dilluns;Dl;Laboral;2020;9;Setembre;28;14;Tarda;Atropellament;432110,09;4588605,39;2.186.157.797;41.444.308.672
2020S004462    ;7;Horta-Guinardó;39;Sant Genís dels Agudells;148409;Sant Cugat;0134 0136;Dilluns;Dl;Laboral;2020;9;Setembre;28;17;Tarda;Caiguda (dues rodes);427254,48;4586448,94;2.128.296.712;41.424.461.009
2020S004463    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat);1270000;Dilluns;Dl;Laboral;2020;9;Setembre;28;17;Tarda;Col.lisió lateral;430641,86;4579587,95;2.169.617.052;41.362.965.978
2020S004464    ;6;Gràcia;28;Vallcarca i els Penitents;158107;Vallcarca;0126 0126;Dilluns;Dl;Laboral;2020;9;Setembre;28;18;Tarda;Col.lisió lateral;428508,41;4585102,13;2.143.460.715;41.412.443.473
2020S004465    ;8;Nou Barris;45;Porta;351901;Valldaura;0262 0262;Dilluns;Dl;Laboral;2020;9;Setembre;28;13;Matí;Caiguda (dues rodes);431577,83;4588010,3;2.179.854.115;41.438.903.699
2020S004466    ;8;Nou Barris;46;el Turó de la Peira;119003;Fabra i Puig;0330 0332;Dilluns;Dl;Laboral;2020;9;Setembre;28;13;Matí;Caiguda interior vehicle;430579,61;4587097,87;2.168.011.376;41.430.600.059
2020S004467    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta;0202 0226;Dilluns;Dl;Laboral;2020;9;Setembre;28;20;Tarda;Abast;428171,82;4583499,48;2.139.624.062;41.397.979.019
2020S004468    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;143904;General Mitre;0049 0051;Dilluns;Dl;Laboral;2020;9;Setembre;28;16;Tarda;Caiguda (dues rodes);427678,99;4583241,88;2.133.759.964;41.395.614.721
2020S004469    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0649 0651;Dilluns;Dl;Laboral;2020;9;Setembre;28;13;Matí;Abast multiple;425960,02;4582013,56;2.113.349.923;41.384.395.273
2020S004470    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;240707;Palau;0022 0022;Dilluns;Dl;Laboral;2020;9;Setembre;28;14;Tarda;Col.lisió lateral;431767,49;4581764,84;2.182.828.821;41.382.668.924
2020S004471    ;3;Sants-Montjuïc;15;Hostafrancs;331507;Tarragona;0131U0139U;Dilluns;Dl;Laboral;2020;9;Setembre;28;14;Tarda;Caiguda (dues rodes);428686,46;4581256,39;2.146.044.038;41.377.822.142
