"N£mero d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripci¢ dia setmana","Dia setmana","Descripci¢ tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripci¢ torn","Descripci¢ causa mediata","Coordenada UTM (Y)","Coordenada UTM (X)"
2011S000274,1,"Ciutat Vella",1,"el Raval",701367,Raval,"0008 0008",Dissabte,Ds,Laboral,2011,1,Gener,15,11,Mat°,"No hi ha causa mediata","4581345,81","430585,06"
2011S004601,1,"Ciutat Vella",1,"el Raval",198258,"Marquäs de BarberÖ","0020 0020",Dimecres,Dc,Laboral,2011,7,Juliol,6,8,Mat°,"No hi ha causa mediata","4581237,52","430823,09"
2011S003277,1,"Ciutat Vella",1,"el Raval",68503,Carretes,"0044 0044",Diumenge,Dg,Laboral,2011,5,Maig,15,11,Mat°,"No hi ha causa mediata","4581207,68","430455,62"
2011S004476,1,"Ciutat Vella",1,"el Raval",267306,"Pr°ncep de Viana","0005 0005",Dijous,Dj,Laboral,2011,6,Juny,30,19,Tarda,"No hi ha causa mediata","4581401,43","430169,19"
2011S006207,1,"Ciutat Vella",1,"el Raval",298605,Santcliment,"0022 0022",Dilluns,Dl,Laboral,2011,9,Setembre,19,11,Mat°,"No hi ha causa mediata","4581312,16","430308,24"
2011S006709,1,"Ciutat Vella",1,"el Raval",701215,"Maria Aurälia Capmany","0001 0003",Dijous,Dj,Laboral,2011,10,Octubre,6,12,Mat°,"No hi ha causa mediata","4581495,1","430482,74"
2011S003608,1,"Ciutat Vella",1,"el Raval",157909,Hospital,"0104 0108",Divendres,Dv,Laboral,2011,5,Maig,27,13,Mat°,"No hi ha causa mediata","4581450,2","430505,14"
2011S006736,1,"Ciutat Vella",1,"el Raval",157909,Hospital,"0144 0144",Dijous,Dj,Laboral,2011,10,Octubre,6,17,Tarda,"No hi ha causa mediata","4581428,3","430389,25"
2011S005573,1,"Ciutat Vella",1,"el Raval",269200,"Portal de Santa Madrona","0014 0014",Dissabte,Ds,Laboral,2011,8,Agost,20,21,Tarda,"No hi ha causa mediata","4581035,37","431112,12"
2011S002222,1,"Ciutat Vella",1,"el Raval",269200,"Portal de Santa Madrona","0046 0046",Divendres,Dv,Laboral,2011,4,Abril,1,12,Mat°,"No hi ha causa mediata","4580924,71","430970,38"
2011S002318,1,"Ciutat Vella",1,"el Raval",700025,"Josep Carner","0026 0026",Dimarts,Dm,Laboral,2011,4,Abril,5,16,Tarda,"No hi ha causa mediata","4580920,07","431246,1"
2011S007360,1,"Ciutat Vella",1,"el Raval",701265,"Litoral (Besïs)",1110000,Dimarts,Dm,Laboral,2011,11,Novembre,1,23,Nit,"No hi ha causa mediata","4580708,9","431264,96"
2011S007319,1,"Ciutat Vella",1,"el Raval",701266,"Litoral (Llobregat)",1110000,Diumenge,Dg,Laboral,2011,10,Octubre,30,2,Nit,"No hi ha causa mediata","4580721,31","431245,82"
2011S003207,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",367504,"Doctor Trueta","0100 0100",Dijous,Dj,Laboral,2011,5,Maig,12,10,Mat°,"No hi ha causa mediata","4583010,2","433011,04"
2011S004269,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",367504,"Doctor Trueta","0100 0100",Dimecres,Dc,Laboral,2011,6,Juny,22,9,Mat°,"No hi ha causa mediata","4583010,2","433011,04"
2011S000656,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",700663,"Rosa Sensat","0017 0017",Dilluns,Dl,Laboral,2011,1,Gener,31,21,Tarda,"No hi ha causa mediata","4582744,77","432829,59"
2011S002171,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",197302,Marina,"0042 0042",Dimecres,Dc,Laboral,2011,3,Mará,30,17,Tarda,"No hi ha causa mediata","4582681,05","432567,18"
2011S001167,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",132908,"Ramon Trias Fargas",0024X0024X,Dissabte,Ds,Laboral,2011,2,Febrer,19,11,Mat°,"No hi ha causa mediata","4582424,14","432619,11"
2011S006814,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",700662,"Salvador Espriu","0047 0057",Dilluns,Dl,Laboral,2011,10,Octubre,10,11,Mat°,"No hi ha causa mediata","4582602,46","433090,5"
2011S005974,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",700665,"Frederic Mompou","0001 0001",Dissabte,Ds,Laboral,2011,9,Setembre,10,5,Nit,Alcoholämia,"4582803,32","433171,13"
2011S004840,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",700667,"Jaume Vicens i Vives","0001 0001",Divendres,Dv,Laboral,2011,7,Juliol,15,5,Nit,"No hi ha causa mediata","4582834,97","433495,24"
2011S000832,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",700667,"Jaume Vicens i Vives","0001 0001",Dilluns,Dl,Laboral,2011,2,Febrer,7,15,Tarda,"No hi ha causa mediata","4582834,97","433495,24"
2011S004481,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",700884,"Voluntaris Ol°mpics","9999 9999",Divendres,Dv,Laboral,2011,7,Juliol,1,2,Nit,"No hi ha causa mediata","4582311,08","432898,25"
2011S004482,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",700693,Ol°mpic,0100P0100P,Divendres,Dv,Laboral,2011,7,Juliol,1,4,Nit,Alcoholämia,"4582309,54","433146,91"
2011S000325,1,"Ciutat Vella",1,"el Raval",34308,Rambla,"0007 0007",Dimarts,Dm,Laboral,2011,1,Gener,18,2,Nit,"No hi ha causa mediata","4581170,47","431181,96"
2011S008811,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",62609,IcÖria,"0142 0142",Divendres,Dv,Laboral,2011,12,Desembre,30,8,Mat°,"No hi ha causa mediata","4582597,33","432897,09"
2011S005684,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",700696,Mestral,"0002 0002",Diumenge,Dg,Laboral,2011,8,Agost,28,6,Mat°,Alcoholämia,"4582342,16","433171,95"
2011S007608,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",701265,"Litoral (Besïs)",810000,Divendres,Dv,Laboral,2011,11,Novembre,11,15,Tarda,"No hi ha causa mediata","4582752,95","433341,85"
2011S006642,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",701266,"Litoral (Llobregat)",800000,Dimarts,Dm,Laboral,2011,10,Octubre,4,8,Mat°,"No hi ha causa mediata","4582829,32","433406,97"
2011S004421,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",197302,Marina,"0016 0016",Dimarts,Dm,Laboral,2011,6,Juny,28,21,Tarda,"No hi ha causa mediata","4582269,1","432987,25"
2011S003662,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",62609,IcÖria,"0119 0119",Diumenge,Dg,Laboral,2011,5,Maig,29,21,Tarda,"No hi ha causa mediata","4582418,78","432692,87"
2011S000999,1,"Ciutat Vella",1,"el Raval",252105,Peracamps,"0010 0010",Diumenge,Dg,Laboral,2011,2,Febrer,13,17,Tarda,"No hi ha causa mediata","4581010,8","431046,4"
2011S004751,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",700661,"Joan Mir¢","0011 0013",Diumenge,Dg,Laboral,2011,7,Juliol,10,20,Tarda,"No hi ha causa mediata","4582519,09","432860,49"
2011S008725,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",197302,Marina,"0044 0044",Diumenge,Dg,Laboral,2011,12,Desembre,25,21,Tarda,"No hi ha causa mediata","4582711,99","432541,68"
2011S008276,1,"Ciutat Vella",2,"el Barri Gïtic",34308,Rambla,"0062 0062",Divendres,Dv,Laboral,2011,12,Desembre,9,8,Mat°,"No hi ha causa mediata","4581523,4","431040,67"
2011S007546,1,"Ciutat Vella",2,"el Barri Gïtic",34308,Rambla,"0062 0062",Dijous,Dj,Laboral,2011,11,Novembre,10,11,Mat°,"No hi ha causa mediata","4581523,4","431040,67"
2011S005353,1,"Ciutat Vella",2,"el Barri Gïtic",34308,Rambla,"0078 0080",Dissabte,Ds,Laboral,2011,8,Agost,6,19,Tarda,"No hi ha causa mediata","4581597,17","430992,1"
2011S008714,1,"Ciutat Vella",2,"el Barri Gïtic",82901,Colom,"0015 0015",Diumenge,Dg,Laboral,2011,12,Desembre,25,10,Mat°,"Caláada en mal estat","4581361,69","431524,64"
2011S007603,1,"Ciutat Vella",2,"el Barri Gïtic",34308,Rambla,"0038 0038",Divendres,Dv,Laboral,2011,11,Novembre,11,12,Mat°,"No hi ha causa mediata","4581363,67","431156,88"
2011S008681,1,"Ciutat Vella",2,"el Barri Gïtic",269108,"Portal de la Pau","9998 9998",Divendres,Dv,Laboral,2011,12,Desembre,23,16,Tarda,"No hi ha causa mediata","4580997,41","431336,79"
2011S004787,1,"Ciutat Vella",2,"el Barri Gïtic",269108,"Portal de la Pau","9998 9998",Dimecres,Dc,Laboral,2011,7,Juliol,13,15,Tarda,"No hi ha causa mediata","4580997,41","431336,79"
2011S003870,1,"Ciutat Vella",2,"el Barri Gïtic",269108,"Portal de la Pau","9998 9998",Dilluns,Dl,Laboral,2011,6,Juny,6,18,Tarda,"No hi ha causa mediata","4580997,41","431336,79"
2011S002264,1,"Ciutat Vella",2,"el Barri Gïtic",276001,Reial,"0001 0001",Diumenge,Dg,Laboral,2011,4,Abril,3,3,Nit,"No hi ha causa mediata","4581476,77","431099,77"
2011S002507,1,"Ciutat Vella",2,"el Barri Gïtic",276001,Reial,"0009 0009",Dimarts,Dm,Laboral,2011,4,Abril,12,8,Mat°,"No hi ha causa mediata","4581515,86","431143,31"
2011S002105,1,"Ciutat Vella",2,"el Barri Gïtic",269301,Portaferrissa,"0002 0002",Dilluns,Dl,Laboral,2011,3,Mará,28,9,Mat°,"No hi ha causa mediata","4581815,7","430859,06"
2011S000538,1,"Ciutat Vella",2,"el Barri Gïtic",701265,"Litoral (Besïs)",1050000,Dimecres,Dc,Laboral,2011,1,Gener,26,15,Tarda,"No hi ha causa mediata","4581234,72","431535,14"
2011S002735,1,"Ciutat Vella",2,"el Barri Gïtic",74404,Catalunya,"0021 0022",Dijous,Dj,Laboral,2011,4,Abril,21,12,Mat°,"No hi ha causa mediata","4582134,52","430758,18"
2011S002557,1,"Ciutat Vella",2,"el Barri Gïtic",701266,"Litoral (Llobregat)",1040000,Dimecres,Dc,Laboral,2011,4,Abril,13,14,Tarda,"No hi ha causa mediata","4581329,72","431572,69"
2011S004360,1,"Ciutat Vella",2,"el Barri Gïtic",701266,"Litoral (Llobregat)",1070000,Diumenge,Dg,Laboral,2011,6,Juny,26,8,Mat°,"No hi ha causa mediata","4581077,37","431410,4"
2011S001979,1,"Ciutat Vella",1,"el Raval",282106,"Riera Alta","0030 0030",Dimecres,Dc,Laboral,2011,3,Mará,23,16,Tarda,"No hi ha causa mediata","4581537,79","430305,98"
2011S000333,1,"Ciutat Vella",1,"el Raval",108506,Elisabets,"0016 0016",Dimarts,Dm,Laboral,2011,1,Gener,18,12,Mat°,"No hi ha causa mediata","4581839,37","430555,63"
2011S000754,1,"Ciutat Vella",2,"el Barri Gïtic",16000,∑ngel,"9999 9999",Divendres,Dv,Laboral,2011,2,Febrer,4,16,Tarda,"No hi ha causa mediata","4581897,24","431405,64"
2011S006249,1,"Ciutat Vella",1,"el Raval",150207,Gravina,"0001 0003",Dimarts,Dm,Laboral,2011,9,Setembre,20,11,Mat°,"No hi ha causa mediata","4582055,67","430332,16"
2011S005698,1,"Ciutat Vella",1,"el Raval",250904,Pelai,"0054 0054",Dilluns,Dl,Laboral,2011,8,Agost,29,12,Mat°,"No hi ha causa mediata","4582082,76","430614,02"
2011S000003,1,"Ciutat Vella",3,"la Barceloneta",298004,"Sant Carles","0010 0010",Dissabte,Ds,Laboral,2011,1,Gener,1,5,Nit,Alcoholämia,"4581353,46","432270,83"
2011S006047,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",240707,Palau,"9999 9999",Dimarts,Dm,Laboral,2011,9,Setembre,13,16,Tarda,"No hi ha causa mediata","4581775,62","431825,77"
2011S001615,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",247105,"Sota Muralla","0001 0001",Dimecres,Dc,Laboral,2011,3,Mará,9,18,Tarda,"No hi ha causa mediata","4581607,43","431749,46"
2011S005476,1,"Ciutat Vella",3,"la Barceloneta",10900,"Almirall Cervera","0005 0005",Dissabte,Ds,Laboral,2011,8,Agost,13,20,Tarda,"No hi ha causa mediata","4581271,53","432262,35"
2011S002387,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",700813,"Doctor Aiguader",0023X0023X,Dijous,Dj,Laboral,2011,4,Abril,7,19,Tarda,"No hi ha causa mediata","4581817,55","432156,64"
2011S001351,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",85309,Comercial,"0011 0011",Dissabte,Ds,Laboral,2011,2,Febrer,26,12,Mat°,"No hi ha causa mediata","4582024,32","431849,04"
2011S002757,1,"Ciutat Vella",3,"la Barceloneta",224904,"Joan Borb¢ Comte Barcelona","0005 0005",Dissabte,Ds,Laboral,2011,4,Abril,23,11,Mat°,"No hi ha causa mediata","4581587,34","432131,08"
2011S001793,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",271100,Pujades,"0008 0008",Dimecres,Dc,Laboral,2011,3,Mará,16,19,Tarda,"No hi ha causa mediata","4582392,39","431796,53"
2011S007161,1,"Ciutat Vella",3,"la Barceloneta",224904,"Joan Borb¢ Comte Barcelona","0028 0028",Dissabte,Ds,Laboral,2011,10,Octubre,22,21,Tarda,"No hi ha causa mediata","4581370,65","432193,39"
2011S003530,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",198203,"Marquäs de l'Argentera","0017 0017",Dimecres,Dc,Laboral,2011,5,Maig,25,9,Mat°,"No hi ha causa mediata","4582008,32","431945,27"
2011S002155,1,"Ciutat Vella",3,"la Barceloneta",145706,Ginebra,"0006 0006",Dimecres,Dc,Laboral,2011,3,Mará,30,11,Mat°,"No hi ha causa mediata","4581617,02","432163,45"
2011S003981,1,"Ciutat Vella",3,"la Barceloneta",207009,MediterrÖnia,"0013 0015",Divendres,Dv,Laboral,2011,6,Juny,10,17,Tarda,"No hi ha causa mediata","4581785,61","432254,13"
2011S002723,1,"Ciutat Vella",3,"la Barceloneta",10900,"Almirall Cervera","0025 0025",Dimecres,Dc,Laboral,2011,4,Abril,20,17,Tarda,"No hi ha causa mediata","4581312,53","432406,61"
2011S003131,1,"Ciutat Vella",3,"la Barceloneta",27700,AtlÖntida,"0019 0021",Dilluns,Dl,Laboral,2011,5,Maig,9,17,Tarda,"No hi ha causa mediata","4581579,35","432312,22"
2011S005571,1,"Ciutat Vella",2,"el Barri Gïtic",130403,Fontanella,"0002 0002",Dissabte,Ds,Laboral,2011,8,Agost,20,16,Tarda,"No hi ha causa mediata","4582260,12","430841,29"
2011S003889,1,"Ciutat Vella",2,"el Barri Gïtic",130403,Fontanella,"0002 0002",Dimarts,Dm,Laboral,2011,6,Juny,7,17,Tarda,"No hi ha causa mediata","4582260,12","430841,29"
2011S001439,1,"Ciutat Vella",2,"el Barri Gïtic",177101,Laietana,"0035 0035",Dimecres,Dc,Laboral,2011,3,Mará,2,8,Mat°,"No hi ha causa mediata","4582103,35","431223,13"
2011S001714,1,"Ciutat Vella",2,"el Barri Gïtic",177101,Laietana,"0049 0049",Diumenge,Dg,Laboral,2011,3,Mará,13,19,Tarda,"Caláada en mal estat","4582258,82","431061,85"
2011S007853,1,"Ciutat Vella",3,"la Barceloneta",132908,"Ramon Trias Fargas","0001 0001",Dissabte,Ds,Laboral,2011,11,Novembre,19,1,Nit,"No hi ha causa mediata","4582097,61","432907,31"
2011S008533,1,"Ciutat Vella",3,"la Barceloneta",248050,"Pau Vila",0003X0003X,Dilluns,Dl,Laboral,2011,12,Desembre,19,12,Mat°,"No hi ha causa mediata","4581650,76","431952,05"
2011S008675,1,"Ciutat Vella",3,"la Barceloneta",224904,"Joan Borb¢ Comte Barcelona","0042 0043",Divendres,Dv,Laboral,2011,12,Desembre,23,14,Tarda,"No hi ha causa mediata","4581239,63","432231,07"
2011S000260,1,"Ciutat Vella",3,"la Barceloneta",294874,"Salvat Papasseit","0002 0002",Divendres,Dv,Laboral,2011,1,Gener,14,14,Tarda,"No hi ha causa mediata","4581845,4","432429,1"
2011S008496,1,"Ciutat Vella",3,"la Barceloneta",354455,Escar,"0001 0001",Dissabte,Ds,Laboral,2011,12,Desembre,17,18,Tarda,"No hi ha causa mediata","4580953,12","432237,39"
2011S003696,1,"Ciutat Vella",3,"la Barceloneta",700813,"Doctor Aiguader","0088 0088",Dilluns,Dl,Laboral,2011,5,Maig,30,23,Nit,"No hi ha causa mediata","4582076,17","432704,73"
2011S000073,1,"Ciutat Vella",3,"la Barceloneta",701266,"Litoral (Llobregat)",1000000,Dimecres,Dc,Laboral,2011,1,Gener,5,14,Tarda,"No hi ha causa mediata","4581597,37","431854,72"
2011S004975,1,"Ciutat Vella",3,"la Barceloneta",701266,"Litoral (Llobregat)",1000000,Dimecres,Dc,Laboral,2011,7,Juliol,20,15,Tarda,"No hi ha causa mediata","4581597,37","431854,72"
2011S008688,1,"Ciutat Vella",3,"la Barceloneta",701265,"Litoral (Besïs)",910000,Divendres,Dv,Laboral,2011,12,Desembre,23,18,Tarda,"No hi ha causa mediata","4582055,23","432623,95"
2011S004153,1,"Ciutat Vella",3,"la Barceloneta",701265,"Litoral (Besïs)",920000,Divendres,Dv,Laboral,2011,6,Juny,17,15,Tarda,"No hi ha causa mediata","4581995,17","432542,69"
2011S000273,1,"Ciutat Vella",3,"la Barceloneta",701266,"Litoral (Llobregat)",900000,Dissabte,Ds,Laboral,2011,1,Gener,15,5,Nit,"No hi ha causa mediata","4582138,32","432683,81"
2011S007890,1,"Ciutat Vella",3,"la Barceloneta",701266,"Litoral (Llobregat)",900000,Dimarts,Dm,Laboral,2011,11,Novembre,22,18,Tarda,"No hi ha causa mediata","4582138,32","432683,81"
2011S004160,1,"Ciutat Vella",3,"la Barceloneta",701266,"Litoral (Llobregat)",920000,Divendres,Dv,Laboral,2011,6,Juny,17,18,Tarda,"No hi ha causa mediata","4582010,13","432533,5"
2011S003271,1,"Ciutat Vella",3,"la Barceloneta",701266,"Litoral (Llobregat)",0022S0000,Dissabte,Ds,Laboral,2011,5,Maig,14,23,Nit,"No hi ha causa mediata","4582237,77","432786,88"
2011S001322,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",12407,"Sant Pere MÇs Alt","0048 0048",Divendres,Dv,Laboral,2011,2,Febrer,25,12,Mat°,"No hi ha causa mediata","4582432,29","431290,6"
2011S001335,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",286504,"Roger de Flor","0025 0025",Divendres,Dv,Laboral,2011,2,Febrer,25,17,Tarda,"No hi ha causa mediata","4582772,54","431688,73"
2011S006971,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",359109,"Llu°s Companys","0018 0022",Diumenge,Dg,Laboral,2011,10,Octubre,16,11,Mat°,"No hi ha causa mediata","4582718,81","431651,13"
2011S002491,2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0384 0390",Dilluns,Dl,Laboral,2011,4,Abril,11,14,Tarda,"No hi ha causa mediata","4581025,21","429061,54"
2011S005924,2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0408 0408",Dijous,Dj,Laboral,2011,9,Setembre,8,15,Tarda,"No hi ha causa mediata","4581128,4","429170,58"
2011S005980,2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0408 0408",Dissabte,Ds,Laboral,2011,9,Setembre,10,20,Tarda,"No hi ha causa mediata","4581128,4","429170,58"
2011S007735,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",175106,Jonqueres,"0007 0007",Dimecres,Dc,Laboral,2011,11,Novembre,16,14,Tarda,"No hi ha causa mediata","4582379,33","431038,98"
2011S006737,2,Eixample,10,"Sant Antoni",110803,Entenáa,"0032 0032",Dijous,Dj,Laboral,2011,10,Octubre,6,23,Nit,"No hi ha causa mediata","4581176,52","429354,87"
2011S006395,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",11200,AlmogÖvers,"0001 0009",Dilluns,Dl,Laboral,2011,9,Setembre,26,5,Nit,Alcoholämia,"4582712,02","431699,07"
2011S006981,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,"0036 0036",Dilluns,Dl,Laboral,2011,10,Octubre,17,1,Nit,"No hi ha causa mediata","4582114,77","431259,08"
2011S007162,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",18200,"Antoni Maura","0010 0010",Dissabte,Ds,Laboral,2011,10,Octubre,22,21,Tarda,"No hi ha causa mediata","4582071,67","431298,03"
2011S005778,2,Eixample,9,"la Nova Esquerra de l'Eixample",191204,Mallorca,"0113 0113",Divendres,Dv,Laboral,2011,9,Setembre,2,7,Mat°,"No hi ha causa mediata","4582209,31","429232,94"
2011S005885,2,Eixample,9,"la Nova Esquerra de l'Eixample",87009,"Comte Borrell",0184A0184A,Dimarts,Dm,Laboral,2011,9,Setembre,6,18,Tarda,"No hi ha causa mediata","4582018,55","429277,89"
2011S007106,2,Eixample,9,"la Nova Esquerra de l'Eixample",285807,Rocafort,"0168 0168",Dijous,Dj,Laboral,2011,10,Octubre,20,12,Mat°,"No hi ha causa mediata",4581863,"428877,6"
2011S005995,2,Eixample,9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell","0139 0139",Diumenge,Dg,Laboral,2011,9,Setembre,11,23,Nit,"No hi ha causa mediata","4582220,28","429231,13"
2011S007588,2,Eixample,9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell","0145 0145",Divendres,Dv,Laboral,2011,11,Novembre,11,8,Mat°,"No hi ha causa mediata","4582256,26","429195,89"
2011S000231,2,Eixample,9,"la Nova Esquerra de l'Eixample",162002,"Josep Tarradellas","0062 0062",Dijous,Dj,Laboral,2011,1,Gener,13,13,Mat°,"No hi ha causa mediata","4582118,46","428435,67"
2011S007902,2,Eixample,9,"la Nova Esquerra de l'Eixample",162002,"Josep Tarradellas","0064 0064",Dimecres,Dc,Laboral,2011,11,Novembre,23,9,Mat°,"No hi ha causa mediata","4582129,71","428436,24"
2011S003657,2,Eixample,9,"la Nova Esquerra de l'Eixample",90502,Cïrsega,"0048 0048",Diumenge,Dg,Laboral,2011,5,Maig,29,10,Mat°,"No hi ha causa mediata","4581943,59","428430,71"
2011S004063,2,Eixample,9,"la Nova Esquerra de l'Eixample",350308,Valäncia,"0035 0035",Dimarts,Dm,Laboral,2011,6,Juny,14,18,Tarda,"No hi ha causa mediata","4581639,24","428852,03"
2011S001962,2,Eixample,9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell","0095 0095",Dimecres,Dc,Laboral,2011,3,Mará,23,7,Mat°,"No hi ha causa mediata","4581933,21","429512,16"
2011S007299,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0479 0479",Divendres,Dv,Laboral,2011,10,Octubre,28,20,Tarda,"No hi ha causa mediata","4581510,88","429483,92"
2011S007638,2,Eixample,9,"la Nova Esquerra de l'Eixample",350308,Valäncia,"0080 0080",Dissabte,Ds,Laboral,2011,11,Novembre,12,15,Tarda,"No hi ha causa mediata","4581715,38","428960,91"
2011S007629,2,Eixample,9,"la Nova Esquerra de l'Eixample",110803,Entenáa,"0128 0128",Dissabte,Ds,Laboral,2011,11,Novembre,12,11,Mat°,"No hi ha causa mediata","4581675,42","428866,59"
2011S001987,2,Eixample,9,"la Nova Esquerra de l'Eixample",18505,Arag¢,"0046 0046",Dimecres,Dc,Laboral,2011,3,Mará,23,17,Tarda,"No hi ha causa mediata","4581650,03","429091,08"
2011S000045,2,Eixample,9,"la Nova Esquerra de l'Eixample",287201,Roma,"0066 0068",Dimarts,Dm,Laboral,2011,1,Gener,4,8,Mat°,"No hi ha causa mediata","4581778,66","428907,19"
2011S003185,2,Eixample,9,"la Nova Esquerra de l'Eixample",285807,Rocafort,"0086 0086",Dimecres,Dc,Laboral,2011,5,Maig,11,17,Tarda,"No hi ha causa mediata","4581445,14","429278,95"
2011S006929,2,Eixample,9,"la Nova Esquerra de l'Eixample",287201,Roma,"0006 0016",Divendres,Dv,Laboral,2011,10,Octubre,14,14,Tarda,"No hi ha causa mediata","4581560,06","428506,99"
2011S000055,2,Eixample,9,"la Nova Esquerra de l'Eixample",89004,"Consell de Cent","0101 0101",Dimarts,Dm,Laboral,2011,1,Gener,4,19,Tarda,"No hi ha causa mediata","4581540,74","429132,71"
2011S002696,2,Eixample,9,"la Nova Esquerra de l'Eixample",287201,Roma,"0092 0092",Dimarts,Dm,Laboral,2011,4,Abril,19,13,Mat°,"No hi ha causa mediata","4581849,96","429033,26"
2011S000289,2,Eixample,9,"la Nova Esquerra de l'Eixample",100800,Diputaci¢,0047B0047B,Diumenge,Dg,Laboral,2011,1,Gener,16,11,Mat°,"No hi ha causa mediata","4581481,31","429250,19"
