"Número d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripció causa vianant","Desc. Tipus vehicle implicat","Descripció sexe","Descripció tipus persona",Edat,"Descripció victimització","Coordenada UTM (Y)","Coordenada UTM (X)"
2015S005783,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",44709,Bonanova,"0080 0080",Dilluns,Dl,Laboral,2015,7,Juliol,27,04,"No és causa del  vianant",Turismo,Home,Passatger,8,"Ferit lleu","4583984,32","426984,34"
2015S006228,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",162909,Iradier,"0012 0012",Dissabte,Ds,Laboral,2015,8,Agost,15,06,"No és causa del  vianant",Motocicleta,Home,Conductor,54,"Ferit lleu","4584169,51","427042,73"
2015S006200,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701629,"Isaac Newton","0022 0022",Dijous,Dj,Laboral,2015,8,Agost,13,09,"No és causa del  vianant",Turismo,Home,Conductor,31,"Ferit lleu","4585086,16","427333,66"
2015S007768,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701629,"Isaac Newton","0042 0042",Divendres,Dv,Laboral,2015,10,Octubre,16,09,"No és causa del  vianant",Turismo,Dona,Passatger,20,"Ferit lleu","4585334,02","427762,89"
2015S008867,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",79907,Císter,0020I0020I,Dimarts,Dm,Laboral,2015,11,Novembre,24,10,"No és causa del  vianant",Motocicleta,Dona,Conductor,22,"Ferit lleu","4584977,65","427708,50"
2015S008036,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",287405,"Román Macaya","0013 0019",Diumenge,Dg,Laboral,2015,10,Octubre,25,08,"No és causa del  vianant",Motocicleta,Home,Conductor,24,"Ferit lleu","4585254,63","427896,65"
2015S003251,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",98606,Demestre,"0008 0012",Dimecres,Dc,Laboral,2015,4,Abril,29,02,"No és causa del  vianant",Motocicleta,Home,Conductor,36,"Ferit lleu","4583565,34","427091,76"
2015S002243,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",101008,Tibidabo,"0033 0033",Dimarts,Dm,Laboral,2015,3,Març,24,04,"No és causa del  vianant",Motocicleta,Home,Conductor,47,"Ferit lleu","4585235,96","427750,33"
2015S000990,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",302000,"Sant Gervasi","0049 0049",Dilluns,Dl,Laboral,2015,2,Febrer,9,08,"No és causa del  vianant",Motocicleta,Home,Conductor,34,"Ferit lleu","4584874,89","427926,15"
2015S005264,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701268,"Dalt (Llobregat)",0007S0000,Dimecres,Dc,Laboral,2015,7,Juliol,8,10,"No és causa del  vianant",Motocicleta,Dona,Conductor,40,"Ferit lleu","4584726,25","426887,19"
2015S008123,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",101008,Tibidabo,"0049 0049",Dijous,Dj,Laboral,2015,10,Octubre,29,10,"No és causa del  vianant",Ciclomotor,Dona,Passatger,31,"Ferit lleu","4585419,76","427506,66"
2015S008123,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",101008,Tibidabo,"0049 0049",Dijous,Dj,Laboral,2015,10,Octubre,29,10,"No és causa del  vianant",Ciclomotor,Dona,Conductor,36,"Ferit lleu","4585419,76","427506,66"
2015S000479,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701352,Gaziel,0017X0017X,Dimarts,Dm,Laboral,2015,1,Gener,20,03,"No és causa del  vianant",Motocicleta,Home,Conductor,36,"Ferit lleu","4584708,93","426798,49"
2015S000756,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",52208,Buscarons,"0000 0000",Divendres,Dv,Laboral,2015,1,Gener,30,05,"No és causa del  vianant",Motocicleta,Home,Passatger,27,"Ferit lleu","4584453,53","428056,55"
2015S006459,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",52208,Buscarons,"0006 0006",Dijous,Dj,Laboral,2015,8,Agost,27,03,"Creuar per fora pas de vianants",Turismo,Home,Vianant,31,"Ferit lleu","4584482,81","428040,65"
2015S004048,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",139500,"Bonaventura Roig","0005 0005",Dilluns,Dl,Laboral,2015,5,Maig,25,07,"No és causa del  vianant",Motocicleta,Dona,Passatger,16,"Ferit lleu","4585590,49","427377,55"
2015S004048,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",139500,"Bonaventura Roig","0005 0005",Dilluns,Dl,Laboral,2015,5,Maig,25,07,"No és causa del  vianant",Motocicleta,Home,Conductor,17,"Ferit lleu","4585590,49","427377,55"
2015S008113,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701629,"Isaac Newton",0006U0006U,Dimecres,Dc,Laboral,2015,10,Octubre,28,10,"No és causa del  vianant",Motocicleta,Home,Conductor,32,"Ferit lleu","4584928,93","427155,18"
2015S008006,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701438,Enginyeria,0003X0003X,Dissabte,Ds,Laboral,2015,10,Octubre,24,05,"No és causa del  vianant",Turismo,Dona,Passatger,20,"Ferit lleu","4585649,86","427673,57"
2015S002054,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701438,Enginyeria,0003X0003X,Dimecres,Dc,Laboral,2015,3,Març,18,09,"No és causa del  vianant",Motocicleta,Home,Conductor,42,"Ferit lleu","4585649,86","427673,57"
2015S008147,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701438,Enginyeria,0004X0004X,Divendres,Dv,Laboral,2015,10,Octubre,30,12,"No és causa del  vianant",Turismo,Home,Conductor,32,"Ferit lleu","4585657,64","427687,75"
2015S000612,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701438,Enginyeria,0004X0004X,Diumenge,Dg,Laboral,2015,1,Gener,25,02,"No és causa del  vianant",Turismo,Home,Conductor,39,"Ferit lleu","4585657,64","427687,75"
2015S001311,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",267000,"Príncep d'Astúries","0061 0061",Divendres,Dv,Laboral,2015,2,Febrer,20,11,"No és causa del  vianant",Motocicleta,Dona,Conductor,45,"Ferit lleu","4584311,77","429034,73"
2015S008153,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",191703,Mandri,"0008 0008",Divendres,Dv,Laboral,2015,10,Octubre,30,07,"No és causa del  vianant",Ciclomotor,Dona,Conductor,46,"Ferit lleu","4583951,50","427823,97"
2015S003850,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",223606,Muntaner,"0493 0493",Dimarts,Dm,Laboral,2015,5,Maig,19,03,"Desobeir el senyal del semàfor",Motocicleta,Dona,Vianant,73,"Ferit lleu","4584044,05","428013,68"
2015S002642,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",298106,"Sant Casimir","0003 0003",Dijous,Dj,Laboral,2015,4,Abril,9,02,"No és causa del  vianant",Motocicleta,Home,Conductor,22,"Ferit lleu","4583766,82","427748,13"
2015S009406,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",152508,"Guillem Tell","0047 0047",Divendres,Dv,Laboral,2015,12,Desembre,11,09,"No és causa del  vianant",Motocicleta,Dona,Conductor,49,"Ferit lleu","4583925,36","428869,40"
2015S000191,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0218 0218",Dissabte,Ds,Laboral,2015,1,Gener,10,12,"No és causa del  vianant",Motocicleta,Dona,Passatger,26,"Ferit lleu","4584340,21","428771,30"
2015S000068,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0218 0218",Dilluns,Dl,Laboral,2015,1,Gener,5,02,"No és causa del  vianant",Taxi,Home,Conductor,25,"Ferit lleu","4584340,21","428771,30"
2015S006006,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",156600,Horaci,"0003 0003",Dimecres,Dc,Laboral,2015,8,Agost,5,10,"No és causa del  vianant",Turismo,Home,Passatger,7,"Ferit lleu","4584223,51","427472,13"
2015S009913,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",156600,Horaci,"0005 0007",Dilluns,Dl,Laboral,2015,12,Desembre,28,05,"No és causa del  vianant",Motocicleta,Home,Conductor,44,"Ferit lleu","4584244,75","427456,83"
2015S000274,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",152508,"Guillem Tell","0009 0009",Dimarts,Dm,Laboral,2015,1,Gener,13,07,"No és causa del  vianant",Autobús,Dona,Passatger,83,"Ferit lleu","4584037,37","428992,40"
2015S002357,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",191703,Mandri,"0044 0044",Divendres,Dv,Laboral,2015,3,Març,27,06,"No és causa del  vianant",Motocicleta,Dona,Conductor,70,"Ferit lleu","4584160,66","427652,43"
2015S009334,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",281704,"Ricardo Calvo","0000 0000",Dimecres,Dc,Laboral,2015,12,Desembre,9,11,"No és causa del  vianant",Motocicleta,Home,Conductor,54,"Ferit lleu","4584035,16","427590,11"
2015S002215,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",339203,"Torras i Pujalt","0061 0061",Dilluns,Dl,Laboral,2015,3,Març,23,09,"No és causa del  vianant",Motocicleta,Home,Conductor,21,"Ferit lleu","4584118,56","427586,25"
2015S004306,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",146709,Gleva,"0034 0036",Dijous,Dj,Laboral,2015,6,Juny,4,03,"No és causa del  vianant",Autobús,Dona,Passatger,29,"Ferit lleu","4584174,67","428629,07"
2015S002972,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",32700,Balmes,"0424 0424",Dilluns,Dl,Laboral,2015,4,Abril,20,06,"No és causa del  vianant",Motocicleta,Home,Conductor,65,"Ferit lleu","4584519,24","428097,35"
2015S003297,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",40606,Berna,"0017 0017",Dijous,Dj,Laboral,2015,4,Abril,30,12,"No és causa del  vianant",Motocicleta,Home,Conductor,54,"Ferit lleu","4584390,18","428739,66"
2015S009223,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",279600,"República Argentina","0053 0053",Divendres,Dv,Laboral,2015,12,Desembre,4,01,"No és causa del  vianant","Camión <= 3,5 Tm",Dona,Vianant,75,"Ferit lleu","4584737,80","428764,64"
2015S002038,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0239 0241",Dimarts,Dm,Laboral,2015,3,Març,17,06,"No és causa del  vianant",Motocicleta,Home,Conductor,25,"Ferit lleu","4584372,97","428781,46"
2015S007194,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",369306,Saragossa,"0115 0115",Divendres,Dv,Laboral,2015,9,Setembre,25,12,"No és causa del  vianant",Motocicleta,Dona,Passatger,57,"Ferit lleu","4584202,58","428681,63"
2015S000994,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",131202,Forasté,"0009 0009",Dilluns,Dl,Laboral,2015,2,Febrer,9,08,"No és causa del  vianant",Motocicleta,Home,Conductor,33,"Ferit lleu","4584833,09","428045,99"
2015S000397,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",279600,"República Argentina","0161 0161",Dissabte,Ds,Laboral,2015,1,Gener,17,12,"Creuar per fora pas de vianants",Motocicleta,Dona,Vianant,49,"Ferit greu","4584982,07","428502,78"
2015S002410,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",279600,"República Argentina","0027 0027",Dilluns,Dl,Laboral,2015,3,Març,30,12,"No és causa del  vianant",Motocicleta,Home,Conductor,65,"Ferit lleu","4584612,54","428839,08"
2015S007791,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",353408,Vallirana,"0086 0086",Dissabte,Ds,Laboral,2015,10,Octubre,17,12,"No és causa del  vianant",Motocicleta,Home,Conductor,42,"Ferit lleu","4584360,61","428653,57"
2015S003575,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",279600,"República Argentina","0187 0189",Diumenge,Dg,Laboral,2015,5,Maig,10,08,"No és causa del  vianant",Turismo,Dona,Conductor,29,"Ferit lleu","4585003,39","428359,41"
2015S005303,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",181302,Lucà,"0004 0004",Dijous,Dj,Laboral,2015,7,Juliol,9,01,"No és causa del  vianant",Turismo,Dona,Vianant,8,"Ferit lleu","4584911,45","428170,41"
2015S005303,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",181302,Lucà,"0004 0004",Dijous,Dj,Laboral,2015,7,Juliol,9,01,"No és causa del  vianant",Turismo,Dona,Vianant,48,"Ferit lleu","4584911,45","428170,41"
2015S006561,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",129743,"Font del Mont","0002 0002",Dilluns,Dl,Laboral,2015,8,Agost,31,11,"No és causa del  vianant",Turismo,Home,Passatger,19,"Ferit lleu","4585277,43","425903,45"
2015S006262,6,Gràcia,28,"Vallcarca i els Penitents",44301,Bolívar,"0026 0026",Dilluns,Dl,Laboral,2015,8,Agost,17,08,"No és causa del  vianant",Motocicleta,Home,Conductor,26,"Ferit lleu","4584809,70","428801,67"
2015S002725,6,Gràcia,28,"Vallcarca i els Penitents",158107,Vallcarca,"0002 0002",Dilluns,Dl,Laboral,2015,4,Abril,13,09,"No és causa del  vianant",Ciclomotor,Dona,Vianant,29,"Ferit lleu","4584584,10","429028,74"
2015S004667,6,Gràcia,28,"Vallcarca i els Penitents",158107,Vallcarca,"0020 0022",Dimecres,Dc,Laboral,2015,6,Juny,17,01,"No és causa del  vianant",Motocicleta,Home,Conductor,53,"Ferit lleu","4584670,63","428970,76"
2015S008236,6,Gràcia,28,"Vallcarca i els Penitents",158107,Vallcarca,"0038 0038",Dilluns,Dl,Laboral,2015,11,Novembre,2,12,"No és causa del  vianant",Taxi,Home,Conductor,50,"Ferit lleu","4584746,75","428908,80"
2015S008150,6,Gràcia,28,"Vallcarca i els Penitents",44301,Bolívar,"0003 0003",Divendres,Dv,Laboral,2015,10,Octubre,30,08,"No és causa del  vianant",Motocicleta,Home,Conductor,24,"Ferit lleu","4584718,49","428873,75"
2015S004533,6,Gràcia,28,"Vallcarca i els Penitents",158107,Vallcarca,0131U0131U,Divendres,Dv,Laboral,2015,6,Juny,12,09,"No és causa del  vianant",Ciclomotor,Dona,Passatger,32,"Ferit lleu","4585154,53","428455,33"
2015S002974,6,Gràcia,28,"Vallcarca i els Penitents",158107,Vallcarca,"0139 0139",Dilluns,Dl,Laboral,2015,4,Abril,20,08,"No és causa del  vianant",Motocicleta,Home,Conductor,38,"Ferit lleu","4585211,23","428458,32"
2015S007715,6,Gràcia,28,"Vallcarca i els Penitents",158107,Vallcarca,"0153 0153",Dimecres,Dc,Laboral,2015,10,Octubre,14,04,"No és causa del  vianant",Bicicleta,Dona,Vianant,54,"Ferit lleu","4585288,78","428464,49"
2015S009187,6,Gràcia,28,"Vallcarca i els Penitents",158107,Vallcarca,"0184 0184",Dijous,Dj,Laboral,2015,12,Desembre,3,10,"No és causa del  vianant",Motocicleta,Dona,Conductor,49,"Ferit lleu","4585413,30","428443,90"
2015S000793,6,Gràcia,28,"Vallcarca i els Penitents",352507,"Vall d'Hebron","0048 0048",Diumenge,Dg,Laboral,2015,2,Febrer,1,02,"No és causa del  vianant",Turismo,Dona,Conductor,48,"Ferit lleu","4585710,50","428162,56"
2015S002898,6,Gràcia,28,"Vallcarca i els Penitents",148409,"Sant Cugat","0059 0059",Divendres,Dv,Laboral,2015,4,Abril,17,10,"No és causa del  vianant",Turismo,Home,Passatger,19,"Ferit lleu","4586015,97","428087,67"
2015S006112,6,Gràcia,28,"Vallcarca i els Penitents",147508,Gomis,"0049 0049",Diumenge,Dg,Laboral,2015,8,Agost,9,10,"No és causa del  vianant",Motocicleta,Home,Conductor,24,"Ferit lleu","4585218,86","428196,42"
2015S005227,6,Gràcia,28,"Vallcarca i els Penitents",279600,"República Argentina",0236B0236B,Dimarts,Dm,Laboral,2015,7,Juliol,7,09,"No és causa del  vianant",Turismo,Dona,Passatger,35,"Ferit lleu","4585117,02","428215,93"
2015S009364,6,Gràcia,28,"Vallcarca i els Penitents",229908,"Mare de Déu del Coll","0000 0000",Dijous,Dj,Laboral,2015,12,Desembre,10,09,"No és causa del  vianant",Motocicleta,Home,Conductor,34,"Ferit lleu","4584904,13","428885,20"
2015S000592,6,Gràcia,28,"Vallcarca i els Penitents",153602,"Gustavo Bécquer","0007 0007",Dissabte,Ds,Laboral,2015,1,Gener,24,02,"No és causa del  vianant",Turismo,Dona,Conductor,34,"Ferit lleu","4585100,27","428659,16"
2015S006848,6,Gràcia,28,"Vallcarca i els Penitents",153602,"Gustavo Bécquer","0000 0000",Divendres,Dv,Laboral,2015,9,Setembre,11,07,"No és causa del  vianant",Motocicleta,Home,Conductor,30,"Ferit lleu","4585282,04","428559,28"
2015S007284,6,Gràcia,28,"Vallcarca i els Penitents",353703,Vallpar,"0041 0053",Dimarts,Dm,Laboral,2015,9,Setembre,29,09,"No és causa del  vianant",Taxi,Dona,Passatger,37,"Ferit lleu","4586035,94","427650,92"
2015S004413,6,Gràcia,28,"Vallcarca i els Penitents",353703,Vallpar,"0041 0053",Dilluns,Dl,Laboral,2015,6,Juny,8,07,"No és causa del  vianant",Turismo,Dona,Conductor,35,"Ferit lleu","4586035,94","427650,92"
2015S005645,6,Gràcia,28,"Vallcarca i els Penitents",353703,Vallpar,"0041 0053",Dimarts,Dm,Laboral,2015,7,Juliol,21,07,"No és causa del  vianant",Turismo,Dona,Passatger,8,"Ferit lleu","4586035,94","427650,92"
2015S008725,6,Gràcia,28,"Vallcarca i els Penitents",353703,Vallpar,"0048 0048",Dijous,Dj,Laboral,2015,11,Novembre,19,07,"No és causa del  vianant",Turismo,Dona,Passatger,31,"Ferit lleu","4586049,77","427674,02"
2015S002655,6,Gràcia,28,"Vallcarca i els Penitents",41802,Betània,"0003 0003",Divendres,Dv,Laboral,2015,4,Abril,10,09,"No és causa del  vianant",Motocicleta,Dona,Conductor,24,"Ferit lleu","4585736,47","428247,04"
2015S000817,6,Gràcia,28,"Vallcarca i els Penitents",41802,Betània,"0003 0003",Dilluns,Dl,Laboral,2015,2,Febrer,2,05,"No és causa del  vianant",Motocicleta,Home,Conductor,22,"Ferit lleu","4585736,47","428247,04"
2015S008387,6,Gràcia,28,"Vallcarca i els Penitents",336500,Ticià,"0044 0044",Divendres,Dv,Laboral,2015,11,Novembre,6,05,"No és causa del  vianant",Motocicleta,Dona,Conductor,34,"Ferit lleu","4585699,01","428018,30"
2015S009655,6,Gràcia,28,"Vallcarca i els Penitents",352507,"Vall d'Hebron","0029 0029",Divendres,Dv,Laboral,2015,12,Desembre,18,09,"No és causa del  vianant",Turismo,Home,Conductor,58,"Ferit lleu","4585665,76","428080,25"
2015S000398,6,Gràcia,29,"el Coll",81807,Clotés,"0001 0001",Dissabte,Ds,Laboral,2015,1,Gener,17,12,"No és causa del  vianant",Motocicleta,Home,Vianant,67,"Ferit lleu","4585477,39","428809,62"
2015S004049,6,Gràcia,30,"la Salut",299200,"Sant Cugat del Vallès","0002 0002",Dilluns,Dl,Laboral,2015,5,Maig,25,10,"No és causa del  vianant",Motocicleta,Home,Conductor,38,"Ferit lleu","4584879,57","429233,40"
2015S006236,6,Gràcia,31,"la Vila de Gràcia",177407,Legalitat,"0005 0005",Dissabte,Ds,Laboral,2015,8,Agost,15,10,"No és causa del  vianant",Motocicleta,Home,Conductor,33,"Ferit lleu","4584549,62","429813,84"
2015S004126,6,Gràcia,31,"la Vila de Gràcia",356803,Verdi,"0101 0101",Dijous,Dj,Laboral,2015,5,Maig,28,12,"No és causa del  vianant",Motocicleta,Dona,Vianant,81,"Ferit lleu","4584345,28","429449,75"
2015S009568,6,Gràcia,30,"la Salut",66100,Cardener,"0047 0047",Dimecres,Dc,Laboral,2015,12,Desembre,16,12,"No és causa del  vianant",Taxi,Home,Conductor,34,"Ferit lleu","4584838,15","429651,58"
2015S002264,6,Gràcia,31,"la Vila de Gràcia",356803,Verdi,"0189 0195",Dimecres,Dc,Laboral,2015,3,Març,25,08,"No és causa del  vianant",Motocicleta,Dona,Passatger,25,"Ferit lleu","4584622,35","429262,14"
2015S002264,6,Gràcia,31,"la Vila de Gràcia",356803,Verdi,"0189 0195",Dimecres,Dc,Laboral,2015,3,Març,25,08,"No és causa del  vianant",Motocicleta,Home,Conductor,26,"Ferit lleu","4584622,35","429262,14"
2015S004835,6,Gràcia,30,"la Salut",328309,Sors,"0069 0071",Dilluns,Dl,Laboral,2015,6,Juny,22,06,"No és causa del  vianant",Ciclomotor,Home,Conductor,20,"Ferit lleu","4584933,66","429629,87"
2015S003402,6,Gràcia,30,"la Salut",340406,"Torrent de les Flors","0170 0170",Dimarts,Dm,Laboral,2015,5,Maig,5,12,"No és causa del  vianant",Autobús,Dona,Passatger,72,"Ferit lleu","4584808,80","429604,86"
2015S009408,6,Gràcia,30,"la Salut",366002,"Mare de Déu de la Salut",0032B0032B,Divendres,Dv,Laboral,2015,12,Desembre,11,12,"No és causa del  vianant",Motocicleta,Home,Conductor,42,"Ferit lleu","4584927,88","429577,56"
2015S007327,6,Gràcia,30,"la Salut",66100,Cardener,"0023 0023",Dimecres,Dc,Laboral,2015,9,Setembre,30,01,"No és causa del  vianant",Motocicleta,Home,Conductor,40,"Ferit lleu","4584753,37","429527,87"
2015S008927,6,Gràcia,30,"la Salut",162501,Lliri,"0001 0003",Dimecres,Dc,Laboral,2015,11,Novembre,25,06,"No és causa del  vianant",Motocicleta,Home,Conductor,67,"Ferit lleu","4584855,55","429538,40"
2015S002493,6,Gràcia,30,"la Salut",162501,Lliri,"0005 0007",Dijous,Dj,Laboral,2015,4,Abril,2,05,"No és causa del  vianant",Motocicleta,Home,Conductor,50,"Ferit lleu","4584870,48","429524,73"
2015S004658,6,Gràcia,31,"la Vila de Gràcia",134903,Frígola,"0005 0005",Dimecres,Dc,Laboral,2015,6,Juny,17,09,"Creuar per fora pas de vianants",Bicicleta,Dona,Vianant,62,"Ferit greu","4584613,32","429315,89"
2015S009004,6,Gràcia,31,"la Vila de Gràcia",38502,Bellver,"0002 0008",Divendres,Dv,Laboral,2015,11,Novembre,27,04,"No és causa del  vianant",Autobús,Dona,Passatger,Desconegut,"Ferit lleu","4584355,42","429333,61"
2015S006636,6,Gràcia,31,"la Vila de Gràcia",38502,Bellver,"0002 0008",Dijous,Dj,Laboral,2015,9,Setembre,3,02,"No és causa del  vianant",Motocicleta,Home,Conductor,21,"Ferit lleu","4584355,42","429333,61"
2015S005322,6,Gràcia,31,"la Vila de Gràcia",51103,Bonavista,0006I0006I,Dijous,Dj,Laboral,2015,7,Juliol,9,09,"Desobeir el senyal del semàfor",Motocicleta,Dona,Passatger,24,"Ferit lleu","4583453,10","429827,34"
2015S005027,6,Gràcia,31,"la Vila de Gràcia",51103,Bonavista,"0011 0011",Dimarts,Dm,Laboral,2015,6,Juny,30,08,"No és causa del  vianant",Motocicleta,Home,Conductor,45,"Ferit lleu","4583492,95","429813,51"
2015S009154,6,Gràcia,31,"la Vila de Gràcia",51103,Bonavista,"0017 0017",Dimecres,Dc,Laboral,2015,12,Desembre,2,01,"No és causa del  vianant",Bicicleta,Home,Conductor,Desconegut,"Ferit lleu","4583521,64","429848,43"
2015S008966,6,Gràcia,31,"la Vila de Gràcia",196004,Maria,"0011 0011",Dijous,Dj,Laboral,2015,11,Novembre,26,08,"No és causa del  vianant",Motocicleta,Home,Conductor,40,"Ferit lleu","4583631,14","429652,53"
2015S006088,6,Gràcia,31,"la Vila de Gràcia",103400,"Doctor Rizal","0009 0011",Dissabte,Ds,Laboral,2015,8,Agost,8,08,"No és causa del  vianant",Motocicleta,Home,Conductor,22,"Ferit lleu","4583438,24","429547,48"
2015S005327,6,Gràcia,31,"la Vila de Gràcia",103400,"Doctor Rizal","0009 0011",Divendres,Dv,Laboral,2015,7,Juliol,10,04,"No és causa del  vianant",Motocicleta,Home,Conductor,46,"Ferit lleu","4583438,24","429547,48"
2015S009228,6,Gràcia,31,"la Vila de Gràcia",148205,Gràcia,"0002 0002",Divendres,Dv,Laboral,2015,12,Desembre,4,01,"No és causa del  vianant",Autobús,Home,Passatger,67,"Ferit lleu","4583506,68","429704,25"
2015S009228,6,Gràcia,31,"la Vila de Gràcia",148205,Gràcia,"0002 0002",Divendres,Dv,Laboral,2015,12,Desembre,4,01,"No és causa del  vianant",Autobús,Dona,Passatger,58,"Ferit lleu","4583506,68","429704,25"
