"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal","Descripcio_dia_setmana","Dia_setmana","Descripcio_tipus_dia","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_vianant","Descripcio_tipus_vehicle","Descripcio_model","Descripcio_marca","Descripcio_color","Descripcio_carnet","Antiguitat_carnet","Coordenada_UTM_X","Coordenada_UTM_Y","Latitud","Longitud"
"2020S002780    ",7,"Horta-Guinardó",38,"la Teixonera",700823,"Coll i Alentorn","0015U0015U","Divendres","Dv","Laboral",2020,6,"Juny",26,20,"Tarda","No és causa del  vianant","Turisme","FOCUS","FORD","Altres","B",54,"428471.32","4586446.04","41.424544214","2.14285795"
"2020S002781    ",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",209900,"Meridiana","0367 0367","Divendres","Dv","Laboral",2020,6,"Juny",26,19,"Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","ES DESCONEIX","Desconegut","Desconegut","Desconegut","431884.48","4586892.18","41.428859263","2.18365048"
"2020S002782    ",2,"Eixample",10,"Sant Antoni",323203,"Sepúlveda","0151 0151","Divendres","Dv","Laboral",2020,6,"Juny",26,21,"Tarda","No és causa del  vianant","Motocicleta","OUTLOOK, DIERRE,LOGIK","KEEWAY","Blanc","B",42,"429955.91","4581745.78","41.38234149","2.16116709"
"2020S002782    ",2,"Eixample",10,"Sant Antoni",323203,"Sepúlveda","0151 0151","Divendres","Dv","Laboral",2020,6,"Juny",26,21,"Tarda","No és causa del  vianant","Turisme","C 220","MERCEDES","Blanc","B",10,"429955.91","4581745.78","41.38234149","2.16116709"
"2020S002783    ",3,"Sants-Montjuïc",16,"la Bordeta",160903,"Ildefons Cerdà","0004X0004X","Divendres","Dv","Laboral",2020,6,"Juny",26,22,"Nit","No és causa del  vianant","Motocicleta","TWEET","PEUGEOT","Blanc","B",9,"427709.76","4579817.18","41.364772495","2.13453674"
"2020S002783    ",3,"Sants-Montjuïc",16,"la Bordeta",160903,"Ildefons Cerdà","0004X0004X","Divendres","Dv","Laboral",2020,6,"Juny",26,22,"Nit","No és causa del  vianant","Furgoneta","TRANSIT","FORD","Desconegut","B",13,"427709.76","4579817.18","41.364772495","2.13453674"
"2020S002784    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89004,"Consell de Cent","0234 0236","Dissabte","Ds","Laboral",2020,6,"Juny",27,6,"Matí","No és causa del  vianant","Ciclomotor","NOVA 3000","EMCO","Verd","B",5,"429857.08","4582221.15","41.386614381","2.15993017"
"2020S002785    ",7,"Horta-Guinardó",43,"Horta",329505,"Tajo","0051 0051","Dissabte","Ds","Laboral",2020,6,"Juny",27,10,"Matí","No és causa del  vianant","Turisme","ASTRA","OPEL","Gris","B",51,430015,"4586978.23","41.429473482","2.16126834"
"2020S002785    ",7,"Horta-Guinardó",43,"Horta",329505,"Tajo","0051 0051","Dissabte","Ds","Laboral",2020,6,"Juny",27,10,"Matí","No és causa del  vianant","Motocicleta","PEOPLE S 125","KYMCO","Marró","B",46,430015,"4586978.23","41.429473482","2.16126834"
"2020S002786    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",297001,"Sant Antoni Maria Claret","0032 0032","Dissabte","Ds","Laboral",2020,6,"Juny",27,13,"Matí","No és causa del  vianant","Furgoneta","Desconegut","Desconegut","Blanc","Desconegut","Desconegut","430307.11","4584157.13","41.40409026","2.16508928"
"2020S002787    ",9,"Sant Andreu",61,"la Sagrera",209900,"Meridiana","0274 0274","Dissabte","Ds","Laboral",2020,6,"Juny",27,14,"Tarda","No és causa del  vianant","Motocicleta","LIBERTY 125 RST","PIAGGIO","Negre","A2",2,"432180.01","4585953.63","41.420431066","2.18729245"
"2020S002787    ",9,"Sant Andreu",61,"la Sagrera",209900,"Meridiana","0274 0274","Dissabte","Ds","Laboral",2020,6,"Juny",27,14,"Tarda","No és causa del  vianant","Turisme","PASSAT","VOLKSWAGEN","Negre","B",29,"432180.01","4585953.63","41.420431066","2.18729245"
"2020S002788    ",10,"Sant Martí",65,"el Clot",105304,"Dos de Maig","0208 0208","Dissabte","Ds","Laboral",2020,6,"Juny",27,17,"Tarda","No és causa del  vianant","Motocicleta","WW125EX","HONDA","Negre","B",17,"431862.42","4584352.3","41.405981499","2.18367275"
"2020S002788    ",10,"Sant Martí",65,"el Clot",105304,"Dos de Maig","0208 0208","Dissabte","Ds","Laboral",2020,6,"Juny",27,17,"Tarda","No és causa del  vianant","Turisme","KONA, KAUAI","HYUNDAI","Vermell","B",24,"431862.42","4584352.3","41.405981499","2.18367275"
"2020S002789    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",144601,"Diagonal","0614 0614","Dissabte","Ds","Laboral",2020,6,"Juny",27,17,"Tarda","No és causa del  vianant","Motocicleta","AGILITY CITY 125","KYMCO","Gris","A1",28,"428300.11","4582870.53","41.392325761","2.14123308"
"2020S002789    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",144601,"Diagonal","0614 0614","Dissabte","Ds","Laboral",2020,6,"Juny",27,17,"Tarda","No és causa del  vianant","Bicicleta"," ","BICING","Vermell","Desconegut","Desconegut","428300.11","4582870.53","41.392325761","2.14123308"
"2020S002790    ",3,"Sants-Montjuïc",18,"Sants",30602,"Badal","0186 0186","Dissabte","Ds","Laboral",2020,6,"Juny",27,18,"Tarda","No és causa del  vianant","Turisme","NUEVO RIFTER ALLURE BL","PEUGEOT","Marró","B",1,"427426.16","4580903.92","41.374534836","2.13101610"
"2020S002790    ",3,"Sants-Montjuïc",18,"Sants",30602,"Badal","0186 0186","Dissabte","Ds","Laboral",2020,6,"Juny",27,18,"Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","M-365","XIAOMI","Negre","Es desconeix","Desconegut","427426.16","4580903.92","41.374534836","2.13101610"
"2020S002791    ",3,"Sants-Montjuïc",13,"la Marina de Port",369408,"Zona Franca","0177 0179","Dissabte","Ds","Laboral",2020,6,"Juny",27,15,"Tarda","No és causa del  vianant","Autobús articulat","HYBRID H18","SOLARIS","Vermell","D",38,"428060.46","4579292.81","41.360081102","2.13879166"
"2020S002792    ",3,"Sants-Montjuïc",11,"el Poble-sec",198804,"Paral·lel","0037 0037","Dissabte","Ds","Laboral",2020,6,"Juny",27,19,"Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","ES DESCONEIX","Blanc","Desconegut","Desconegut","430957.91","4580874.28","41.374578793","2.17324888"
"2020S002792    ",3,"Sants-Montjuïc",11,"el Poble-sec",198804,"Paral·lel","0037 0037","Dissabte","Ds","Laboral",2020,6,"Juny",27,19,"Tarda","No és causa del  vianant","Turisme","Q2","AUDI","Gris","Desconegut","Desconegut","430957.91","4580874.28","41.374578793","2.17324888"
"2020S002793    ",10,"Sant Martí",73,"la Verneda i la Pau",153205,"Guipúscoa","0138 0138","Dissabte","Ds","Laboral",2020,6,"Juny",27,20,"Tarda","No és causa del  vianant","Turisme","TOYOTA AURIS","TOYOTA","Blanc","B",29,"433561.75","4586017.94","41.421125798","2.20381873"
"2020S002793    ",10,"Sant Martí",73,"la Verneda i la Pau",153205,"Guipúscoa","0138 0138","Dissabte","Ds","Laboral",2020,6,"Juny",27,20,"Tarda","No és causa del  vianant","Bicicleta","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","433561.75","4586017.94","41.421125798","2.20381873"
"2020S002794    ",3,"Sants-Montjuïc",18,"Sants",312400,"Sants","0188 0190","Dissabte","Ds","Laboral",2020,6,"Juny",27,22,"Nit","Altres","Ciclomotor","VESPA LX50","PIAGGIO","Negre","AM",11,"427504.35","4581019.68","41.375584495","2.13193717"
"2020S002795    ",4,"Les Corts",19,"les Corts",40300,"Berlín","0007 0007","Dissabte","Ds","Laboral",2020,6,"Juny",27,22,"Nit","No és causa del  vianant","Motocicleta","YZF R125","YAMAHA","Blanc","B",5,"427908.96","4581768.45","41.38236476","2.13668605"
"2020S002795    ",4,"Les Corts",19,"les Corts",40300,"Berlín","0007 0007","Dissabte","Ds","Laboral",2020,6,"Juny",27,22,"Nit","No és causa del  vianant","Motocicleta","YAGER GT 125","KYMCO","Vermell","A2",6,"427908.96","4581768.45","41.38236476","2.13668605"
"2020S002796    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",297001,"Sant Antoni Maria Claret","0080 0082","Diumenge","Dg","Laboral",2020,6,"Juny",28,19,"Tarda","No és causa del  vianant","Turisme","A1 SPORTBACK","AUDI","Blanc","B",7,"430540.21","4584387.38","41.40618423","2.16785130"
"2020S002796    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",297001,"Sant Antoni Maria Claret","0080 0082","Diumenge","Dg","Laboral",2020,6,"Juny",28,19,"Tarda","No és causa del  vianant","Motocicleta","SH 125","HONDA","Negre","B",23,"430540.21","4584387.38","41.40618423","2.16785130"
"2020S002797    ",2,"Eixample",7,"la Dreta de l'Eixample",286504,"Roger de Flor","0173 0173","Diumenge","Dg","Laboral",2020,6,"Juny",28,14,"Tarda","No és causa del  vianant","Turisme","NISSAN CUBE","NISSAN","Desconegut","B",11,"430862.81","4583620.03","41.399300781","2.17179822"
"2020S002797    ",2,"Eixample",7,"la Dreta de l'Eixample",286504,"Roger de Flor","0173 0173","Diumenge","Dg","Laboral",2020,6,"Juny",28,14,"Tarda","No és causa del  vianant","Bicicleta","Desconegut","--------","Gris","Desconegut","Desconegut","430862.81","4583620.03","41.399300781","2.17179822"
"2020S002798    ",2,"Eixample",6,"la Sagrada Família",109101,"Enamorats","0001 0001","Diumenge","Dg","Laboral",2020,6,"Juny",28,14,"Tarda","No és causa del  vianant","Motocicleta","TWEET","PEUGEOT","Blanc","B",12,"431506.22","4583898.51","41.401864063","2.17946295"
"2020S002798    ",2,"Eixample",6,"la Sagrada Família",109101,"Enamorats","0001 0001","Diumenge","Dg","Laboral",2020,6,"Juny",28,14,"Tarda","No és causa del  vianant","Turisme","CLIO","RENAULT","Gris","B",5,"431506.22","4583898.51","41.401864063","2.17946295"
"2020S002799    ",2,"Eixample",5,"el Fort Pienc",169409,"Corts Catalanes","0814 0814","Diumenge","Dg","Laboral",2020,6,"Juny",28,12,"Matí","No és causa del  vianant","Turisme","ALHAMBRA","SEAT","Blau","B",26,"431857.14","4583752.58","41.400579551","2.18367714"
"2020S002799    ",2,"Eixample",5,"el Fort Pienc",169409,"Corts Catalanes","0814 0814","Diumenge","Dg","Laboral",2020,6,"Juny",28,12,"Matí","No és causa del  vianant","Turisme","Desconegut","B M W","Negre","Desconegut","Desconegut","431857.14","4583752.58","41.400579551","2.18367714"
"2020S002800    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",197302,"Marina","0082 0088","Diumenge","Dg","Laboral",2020,6,"Juny",28,18,"Tarda","No és causa del  vianant","Bicicleta","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","432297.6","4582960.99","41.393487147","2.18903445"
"2020S002800    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",197302,"Marina","0082 0088","Diumenge","Dg","Laboral",2020,6,"Juny",28,18,"Tarda","No és causa del  vianant","Turisme","MONDEO 4PUERT PORTON 1","FORD","Gris","B",44,"432297.6","4582960.99","41.393487147","2.18903445"
"2020S002801    ",9,"Sant Andreu",61,"la Sagrera",209900,"Meridiana","0293 0295","Diumenge","Dg","Laboral",2020,6,"Juny",28,18,"Tarda","No és causa del  vianant","Motocicleta","XP500A","YAMAHA","Gris","A",36,"432124.61","4586308.59","41.423623397","2.18658969"
"2020S002801    ",9,"Sant Andreu",61,"la Sagrera",209900,"Meridiana","0293 0295","Diumenge","Dg","Laboral",2020,6,"Juny",28,18,"Tarda","No és causa del  vianant","Ciclomotor","CS50","YAMAHA","Negre","B",2,"432124.61","4586308.59","41.423623397","2.18658969"
"2020S002802    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",103808,"Doctor Serrat","0001 0002","Diumenge","Dg","Laboral",2020,6,"Juny",28,19,"Tarda","No és causa del  vianant","Motocicleta","HD 125 EVO","SYM","Blanc","B",1,"432105.54","4584925.07","41.41116085","2.18651688"
"2020S002802    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",103808,"Doctor Serrat","0001 0002","Diumenge","Dg","Laboral",2020,6,"Juny",28,19,"Tarda","No és causa del  vianant","Turisme",320,"BMW","Negre","B",13,"432105.54","4584925.07","41.41116085","2.18651688"
"2020S002803    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",352507,"Vall d'Hebron","0240 0240","Diumenge","Dg","Laboral",2020,6,"Juny",28,19,"Tarda","No és causa del  vianant","Turisme","CLIO","RENAULT","Blanc","B",33,"428871.6","4587569.59","41.434699118","2.14751551"
"2020S002803    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",352507,"Vall d'Hebron","0240 0240","Diumenge","Dg","Laboral",2020,6,"Juny",28,19,"Tarda","No és causa del  vianant","Turisme","CORSA","OPEL","Negre","B",19,"428871.6","4587569.59","41.434699118","2.14751551"
"2020S002803    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",352507,"Vall d'Hebron","0240 0240","Diumenge","Dg","Laboral",2020,6,"Juny",28,19,"Tarda","No és causa del  vianant","Turisme","FIAT PUNTO","FIAT","Negre/Groc","B",7,"428871.6","4587569.59","41.434699118","2.14751551"
"2020S002804    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",227800,"Nicaragua","0001B0001B","Diumenge","Dg","Laboral",2020,6,"Juny",28,21,"Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","M-365","XIAOMI","Negre","Desconegut","Desconegut","428511.97","4581626.3","41.381138301","2.14391389"
"2020S002804    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",227800,"Nicaragua","0001B0001B","Diumenge","Dg","Laboral",2020,6,"Juny",28,21,"Tarda","No és causa del  vianant","Turisme","CADDY","VOLKSWAGEN","Negre/Groc","B",14,"428511.97","4581626.3","41.381138301","2.14391389"
"2020S002805    ",8,"Nou Barris",53,"la Trinitat Nova",120807,"Favència","0263 0271","Dilluns","Dl","Laboral",2020,6,"Juny",29,2,"Nit","No és causa del  vianant","Turisme","AUDI A3 1.8 5V","AUDI","Negre","B",1,"431676.17","4588859.06","41.446556551","2.18093509"
"2020S002806    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",110803,"Entença","0110 0110","Dilluns","Dl","Laboral",2020,6,"Juny",29,7,"Matí","No és causa del  vianant","Motocicleta","K-XCT 125","KYMCO","Blau","B",29,"428961.64","4581579.83","41.380759611","2.14929660"
"2020S002806    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",110803,"Entença","0110 0110","Dilluns","Dl","Laboral",2020,6,"Juny",29,7,"Matí","No és causa del  vianant","Furgoneta","SPRINTER AMBULANCIA","BERGADANA","Groc","B",9,"428961.64","4581579.83","41.380759611","2.14929660"
"2020S002807    ",2,"Eixample",7,"la Dreta de l'Eixample",31300,"Bailèn","0061 0061","Dilluns","Dl","Laboral",2020,6,"Juny",29,7,"Matí","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","430944.82","4583153.56","41.395106482","2.17283243"
"2020S002807    ",2,"Eixample",7,"la Dreta de l'Eixample",31300,"Bailèn","0061 0061","Dilluns","Dl","Laboral",2020,6,"Juny",29,7,"Matí","No és causa del  vianant","Motocicleta","VESPA PX 125E","PIAGGIO","Gris","B",27,"430944.82","4583153.56","41.395106482","2.17283243"
"2020S002808    ",9,"Sant Andreu",57,"la Trinitat Vella",701502,"B-20 (Besòs)",1630000,"Dilluns","Dl","Laboral",2020,6,"Juny",29,8,"Matí","No és causa del  vianant","Turisme","E 220","MERCEDES","Gris","B",32,"433012.66","4588988.97","41.447839313","2.19691896"
"2020S002808    ",9,"Sant Andreu",57,"la Trinitat Vella",701502,"B-20 (Besòs)",1630000,"Dilluns","Dl","Laboral",2020,6,"Juny",29,8,"Matí","No és causa del  vianant","Motocicleta","VESPA PX 1","PIAGGIO","Negre","B",19,"433012.66","4588988.97","41.447839313","2.19691896"
"2020S002809    ",2,"Eixample",7,"la Dreta de l'Eixample",18505,"Aragó","0253 0253","Dilluns","Dl","Laboral",2020,6,"Juny",29,10,"Matí","No és causa del  vianant","Furgoneta","35S15","IVECO BUS","Blanc","B",13,"430170.61","4582751.56","41.391418907","2.16361859"
"2020S002809    ",2,"Eixample",7,"la Dreta de l'Eixample",18505,"Aragó","0253 0253","Dilluns","Dl","Laboral",2020,6,"Juny",29,10,"Matí","No és causa del  vianant","Motocicleta","SH 125","HONDA","Blau","A",37,"430170.61","4582751.56","41.391418907","2.16361859"
"2020S002810    ",8,"Nou Barris",53,"la Trinitat Nova",701267,"Dalt (Besòs)",1540000,"Dilluns","Dl","Laboral",2020,6,"Juny",29,8,"Matí","No és causa del  vianant","Furgoneta","NISSAN NV300","NISSAN","Blanc","B",39,"432117.4","4588897.23","41.44693779","2.18621248"
"2020S002810    ",8,"Nou Barris",53,"la Trinitat Nova",701267,"Dalt (Besòs)",1540000,"Dilluns","Dl","Laboral",2020,6,"Juny",29,8,"Matí","No és causa del  vianant","Furgoneta","PRIMASTAR","NISSAN","Gris","B",18,"432117.4","4588897.23","41.44693779","2.18621248"
"2020S002810    ",8,"Nou Barris",53,"la Trinitat Nova",701267,"Dalt (Besòs)",1540000,"Dilluns","Dl","Laboral",2020,6,"Juny",29,8,"Matí","No és causa del  vianant","Turisme","MAZDA CX-5","MAZDA","Gris","B",22,"432117.4","4588897.23","41.44693779","2.18621248"
"2020S002811    ",2,"Eixample",7,"la Dreta de l'Eixample",289105,"Rosselló","0281B0281B","Dilluns","Dl","Laboral",2020,6,"Juny",29,10,"Matí","No és causa del  vianant","Motocicleta","NSC110MPD","HONDA","Negre","B",25,"430139.53","4583466.02","41.397851113","2.16316440"
"2020S002811    ",2,"Eixample",7,"la Dreta de l'Eixample",289105,"Rosselló","0281B0281B","Dilluns","Dl","Laboral",2020,6,"Juny",29,10,"Matí","No és causa del  vianant","Turisme","LEON ST","SEAT","Negre/Groc","B",38,"430139.53","4583466.02","41.397851113","2.16316440"
"2020S002812    ",1,"Ciutat Vella",1,"el Raval",34308,"Rambla","0135 0135","Dilluns","Dl","Laboral",2020,6,"Juny",29,11,"Matí","No és causa del  vianant","Autobús","LION'S CITY CHASSIS","CARROCERA CASTROSUA SA","Vermell","D",16,"430684.95","4582066.49","41.385293206","2.16984862"
"2020S002813    ",3,"Sants-Montjuïc",14,"la Font de la Guatlla",169409,"Corts Catalanes","0282 0282","Dilluns","Dl","Laboral",2020,6,"Juny",29,12,"Matí","No és causa del  vianant","Furgoneta","TRANSIT COURIER","FORD","Blanc","B",27,"428594.03","4580567.6","41.371610243","2.14501997"
"2020S002813    ",3,"Sants-Montjuïc",14,"la Font de la Guatlla",169409,"Corts Catalanes","0282 0282","Dilluns","Dl","Laboral",2020,6,"Juny",29,12,"Matí","No és causa del  vianant","Motocicleta","SH 150","HONDA","Negre","A2",25,"428594.03","4580567.6","41.371610243","2.14501997"
"2020S002814    ",3,"Sants-Montjuïc",16,"la Bordeta",169409,"Corts Catalanes","0185 0185","Dilluns","Dl","Laboral",2020,6,"Juny",29,12,"Matí","No és causa del  vianant","Turisme","PASSAT","VOLKSWAGEN","Gris","B",17,"428173.37","4580228.73","41.368520706","2.14003052"
"2020S002814    ",3,"Sants-Montjuïc",16,"la Bordeta",169409,"Corts Catalanes","0185 0185","Dilluns","Dl","Laboral",2020,6,"Juny",29,12,"Matí","No és causa del  vianant","Camió rígid > 3,5 tones","2024K","MERCEDES-BENZ","Vermell","B",16,"428173.37","4580228.73","41.368520706","2.14003052"
"2020S002815    ",2,"Eixample",6,"la Sagrada Família",76807,"Sardenya","0251 0251","Dilluns","Dl","Laboral",2020,6,"Juny",29,13,"Matí","No és causa del  vianant","Furgoneta","MOVANO","OPEL","Blanc","B",22,"431224.19","4583823.68","41.401166003","2.17609778"
"2020S002815    ",2,"Eixample",6,"la Sagrada Família",76807,"Sardenya","0251 0251","Dilluns","Dl","Laboral",2020,6,"Juny",29,13,"Matí","No és causa del  vianant","Motocicleta","UX 125","SUZUKI","Negre","B",11,"431224.19","4583823.68","41.401166003","2.17609778"
"2020S002815    ",2,"Eixample",6,"la Sagrada Família",76807,"Sardenya","0251 0251","Dilluns","Dl","Laboral",2020,6,"Juny",29,13,"Matí","No és causa del  vianant","Turisme","GOLF","VOLKSWAGEN","Vermell","B",17,"431224.19","4583823.68","41.401166003","2.17609778"
"2020S002816    ",8,"Nou Barris",55,"Ciutat Meridiana",248301,"Pedraforca","0024 0026","Dilluns","Dl","Laboral",2020,6,"Juny",29,12,"Matí","No és causa del  vianant","Furgoneta","TRANSPORTER","VOLKSWAGEN","Negre","B",20,"431231.23","4590554.08","41.461784914","2.17541583"
"2020S002816    ",8,"Nou Barris",55,"Ciutat Meridiana",248301,"Pedraforca","0024 0026","Dilluns","Dl","Laboral",2020,6,"Juny",29,12,"Matí","No és causa del  vianant","Motocicleta","FLAME, RKV, TITANIC, T","KEEWAY","Vermell","B",13,"431231.23","4590554.08","41.461784914","2.17541583"
"2020S002817    ",10,"Sant Martí",71,"Provençals del Poblenou",42306,"Bilbao","0158 0166","Dilluns","Dl","Laboral",2020,6,"Juny",29,12,"Matí","Creuar per fora pas de vianants","Veh. mobilitat personal amb motor","Desconegut","XIAOMI","Negre","B",21,"432875.27","4584651.95","41.408765626","2.19575615"
"2020S002818    ",2,"Eixample",7,"la Dreta de l'Eixample",191204,"Mallorca","0265 0265","Dilluns","Dl","Laboral",2020,6,"Juny",29,15,"Tarda","No és causa del  vianant","Turisme","NISSAN JUKE","NISSAN","Groc","B",14,"430126.9","4583077.94","41.394354707","2.16305813"
"2020S002818    ",2,"Eixample",7,"la Dreta de l'Eixample",191204,"Mallorca","0265 0265","Dilluns","Dl","Laboral",2020,6,"Juny",29,15,"Tarda","No és causa del  vianant","Motocicleta","TWEET","PEUGEOT","Negre","B",10,"430126.9","4583077.94","41.394354707","2.16305813"
"2020S002819    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)",1130000,"Dilluns","Dl","Laboral",2020,6,"Juny",29,14,"Tarda","No és causa del  vianant","Autobús articulat",7900,"VOLVO","Vermell","D",19,"428665.97","4587115.35","41.430589724","2.14510815"
"2020S002820    ",2,"Eixample",10,"Sant Antoni",198804,"Paral·lel","0164 0166","Dilluns","Dl","Laboral",2020,6,"Juny",29,17,"Tarda","No és causa del  vianant","Bicicleta"," ","ES DESCONEIX","Altres","Desconegut","Desconegut","429593.61","4580955.64","41.375193309","2.15692637"
"2020S002820    ",2,"Eixample",10,"Sant Antoni",198804,"Paral·lel","0164 0166","Dilluns","Dl","Laboral",2020,6,"Juny",29,17,"Tarda","No és causa del  vianant","Bicicleta"," ","ORBEA","Vermell","B",17,"429593.61","4580955.64","41.375193309","2.15692637"
"2020S002821    ",2,"Eixample",5,"el Fort Pienc",335100,"Tetuan","0036 0037","Dilluns","Dl","Laboral",2020,6,"Juny",29,15,"Tarda","No és causa del  vianant","Motocicleta","SH 125","HONDA","Blanc","B",11,"431246.5","4583153.05","41.395127752","2.17644085"
"2020S002821    ",2,"Eixample",5,"el Fort Pienc",335100,"Tetuan","0036 0037","Dilluns","Dl","Laboral",2020,6,"Juny",29,15,"Tarda","No és causa del  vianant","Turisme","LEON SC","SEAT","Blanc","B",1,"431246.5","4583153.05","41.395127752","2.17644085"
"2020S002822    ",6,"Gràcia",30,"la Salut",76807,"Sardenya","0561 0563","Dilluns","Dl","Laboral",2020,6,"Juny",29,17,"Tarda","No és causa del  vianant","Autobús","LION'S CITY GNC","MAN","Vermell","D",16,"430011.56","4585166.89","41.41315912","2.16143691"
