"Codi d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripci¢ dia setmana","Dia setmana","Descripci¢ tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripci¢ causa vianant","Descripci¢ tipus de vehicle","Descripci¢ model","Descripci¢ marca","Descripci¢ color","Descripci¢ carnet","Antiguitat carnet","Coordenada UTM (Y)","Coordenada UTM (X)"
2010S004119,3,Sants-Montjuãc,15,Hostafrancs,246703,"Rector Triad¢","0005 0005",Diumenge,Dg,Laboral,2010,6,Juny,13,7,"No Çs causa del  vianant",Turismo,A3,AUDI,Negre,B,8,"4581005,78","428630,21"
2010S004256,3,Sants-Montjuãc,14,"la Font de la Guatlla",169409,"Corts Catalanes","0264 0264",Divendres,Dv,Laboral,2010,6,Juny,18,8,"No Çs causa del  vianant",Motocicleta,PES,HONDA,Blanc,B,12,"4580467,47","428492,13"
2010S004393,6,GrÖcia,28,"Vallcarca i els Penitents",701103,"Alfonso Com°n","0007 0007",Dimecres,Dc,Laboral,2010,6,Juny,23,13,"No Çs causa del  vianant",Tractocami¢n,Desconegut,MERCEDES,Blanc,C1,5,"4585464,26","428045,88"
2010S005427,2,Eixample,9,"la Nova Esquerra de l'Eixample",162002,"Josep Tarradellas","0118 0118",Dimecres,Dc,Laboral,2010,8,Agost,4,10,"No Çs causa del  vianant",Motocicleta,"CBF 600",HONDA,Blau,A,20,"4582640,08","428521,06"
2010S005430,10,"Sant Mart°",65,"el Clot",209900,Meridiana,"0158 0158",Dimecres,Dc,Laboral,2010,8,Agost,4,11,"No Çs causa del  vianant",Turismo,LAGUNA,RENAULT,Negre,B,22,"4584893,74","432161,23"
2010S003418,2,Eixample,7,"la Dreta de l'Eixample",289105,Rossell¢,"0320 0320",Dimarts,Dm,Laboral,2010,5,Maig,18,15,"No Çs causa del  vianant",Furgoneta,C15,CITROEN,Blanc,B,13,"4583914,96","430630,09"
2010S000536,2,Eixample,9,"la Nova Esquerra de l'Eixample",361406,Viladomat,"0316 0316",Divendres,Dv,Laboral,2010,1,Gener,22,19,"Creuar per fora pas de vianants",Ciclomotor,"SH 50",HONDA,Negre,B,4,"4582566,97","428554,08"
2010S000663,6,GrÖcia,31,"la Vila de GrÖcia",208001,"Torrent de l'Olla","0136 0136",Dijous,Dj,Laboral,2010,1,Gener,28,16,"No Çs causa del  vianant",Taxi,406,PEUGEOT,Altres,BTP,6,"4584016,83","429591,46"
2010S000801,7,Horta-Guinard¢,40,Montbau,701267,"Dalt (Besïs)",1120000,Dimecres,Dc,Laboral,2010,2,Febrer,3,9,"No Çs causa del  vianant",Turismo,GOLF,VOLKSWAGEN,Blau,B,5,"4587028,48","428610,53"
2010S000802,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,0405B0405B,Dimecres,Dc,Laboral,2010,2,Febrer,3,9,"No Çs causa del  vianant",Motocicleta,BURGMAN,SUZUKI,Blau,A,4,"4583195,87","429526,89"
2010S000774,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",701266,"Litoral (Llobregat)",800000,Dimarts,Dm,Laboral,2010,2,Febrer,2,9,"No Çs causa del  vianant",Turismo,MONDEO,FORD,Gris,B,16,"4582829,32","433406,97"
2010S000775,3,Sants-Montjuãc,11,"el Poble Sec",701266,"Litoral (Llobregat)",1420000,Dimarts,Dm,Laboral,2010,2,Febrer,2,9,"No Çs causa del  vianant",Motocicleta,Desconegut,KAWASAKI,Verd,A,2,"4578583,92","429693,18"
2010S000776,2,Eixample,9,"la Nova Esquerra de l'Eixample",361406,Viladomat,"0125 0125",Dimarts,Dm,Laboral,2010,2,Febrer,2,10,"No Çs causa del  vianant",Turismo,320,BMW,Verd,B,47,"4581573,46","429497,48"
2010S000778,8,"Nou Barris",45,Porta,119003,"Fabra i Puig","0240 0244",Dimarts,Dm,Laboral,2010,2,Febrer,2,11,"No Çs causa del  vianant",Turismo,GOLF,VOLKSWAGEN,Negre,Desconegut,Desconegut,"4587069,75","431295,1"
2010S000916,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",62609,IcÖria,"0119 0119",Diumenge,Dg,Laboral,2010,2,Febrer,7,18,"No Çs causa del  vianant",Turismo,MONDEO,FORD,Vermell,B,38,"4582418,78","432692,87"
2010S000662,9,"Sant Andreu",60,"Sant Andreu",314100,"Santa Coloma","0046 0046",Dijous,Dj,Laboral,2010,1,Gener,28,16,"No Çs causa del  vianant",Furgoneta,TRANSIT,FORD,Blanc,B,7,"4588794,72","432705,8"
2010S004182,2,Eixample,10,"Sant Antoni",87009,"Comte Borrell","0054 0054",Dimarts,Dm,Laboral,2010,6,Juny,15,19,"No Çs causa del  vianant",Turismo,SWIFT,SUZUKI,Platejat,B,17,"4581218,63","430061,57"
2010S004188,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",187105,Madrazo,"0041 0041",Dimecres,Dc,Laboral,2010,6,Juny,16,1,"No Çs causa del  vianant",Turismo,X1,BMW,Desconegut,B,33,"4583723,12","428951,76"
2010S004189,2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0408 0408",Dimecres,Dc,Laboral,2010,6,Juny,16,9,"No Çs causa del  vianant",Motocicleta,"SH 125",HONDA,Negre,B,17,"4581128,4","429170,58"
2010S004325,6,GrÖcia,31,"la Vila de GrÖcia",144601,Diagonal,"0464 0464",Dilluns,Dl,Laboral,2010,6,Juny,21,14,"Desobeir el senyal del semÖfor",Autob£s,CITYCLASS,IRISBUS,Vermell,D,4,"4583282,14","429623,4"
2010S004326,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",701491,"Transversal 11","0001 0001",Dilluns,Dl,Laboral,2010,6,Juny,21,15,"No Çs causa del  vianant",Motocicleta,X-7,PIAGGIO,Negre,B,14,"4575851,86","426029,48"
2010S003994,5,"SarriÖ-Sant Gervasi",27,"el Putxet i el Farr¢",32700,Balmes,"0284 0284",Dimecres,Dc,Laboral,2010,6,Juny,9,9,"No Çs causa del  vianant",Motocicleta,"SH 125",HONDA,Negre,B,11,"4583896,25","428798,15"
2010S003995,4,"Les Corts",21,Pedralbes,14402,"Joan Obiols","0001 0001",Dimecres,Dc,Laboral,2010,6,Juny,9,10,"No Çs causa del  vianant",Turismo,"MAZDA 6",MAZDA,Blau,Desconegut,Desconegut,"4582276,18","426037,23"
2010S003997,5,"SarriÖ-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701268,"Dalt (Llobregat)",880000,Dimecres,Dc,Laboral,2010,6,Juny,9,11,"No Çs causa del  vianant",Taxi,ALMERA,NISSAN,Altres,BTP,38,"4585152,45","427365,73"
2010S003998,1,"Ciutat Vella",3,"la Barceloneta",132908,"Ramon Trias Fargas","0007 0007",Dimecres,Dc,Laboral,2010,6,Juny,9,10,"No Çs causa del  vianant",Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"4582162,58","432843,9"
2010S004123,3,Sants-Montjuãc,11,"el Poble Sec",137005,"Carles Buãgas","0004 0004",Diumenge,Dg,Laboral,2010,6,Juny,13,13,"No Çs causa del  vianant",Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut,"4580419,84","429083,37"
2010S004125,3,Sants-Montjuãc,13,"la Marina de Port",109906,Energia,"0020 0020",Diumenge,Dg,Laboral,2010,6,Juny,13,14,"No Çs causa del  vianant",Turismo,CINQUECENTO,FIAT,Groc,Desconegut,Desconegut,"4579167,75","427835,42"
2010S004234,2,Eixample,7,"la Dreta de l'Eixample",176801,"Roger de Ll£ria","0039 0039",Dijous,Dj,Laboral,2010,6,Juny,17,15,"No Çs causa del  vianant",Motocicleta,"F 800",BMW,Vermell,A,3,"4582872,35","430657,41"
2010S004365,3,Sants-Montjuãc,16,"la Bordeta",160903,"Ildefons CerdÖ","0007 0007",Dimarts,Dm,Laboral,2010,6,Juny,22,20,"No Çs causa del  vianant",Motocicleta,"GZ 125",SUZUKI,Negre,B,2,"4579885,35","427810,63"
2010S004368,9,"Sant Andreu",61,"la Sagrera",209900,Meridiana,0274B0274B,Dimarts,Dm,Laboral,2010,6,Juny,22,15,"No Çs causa del  vianant","Cami¢n > 3,5 Tm",440,"IVECO FIAT",Blanc,D,20,"4585976,09","432180,25"
2010S004369,7,Horta-Guinard¢,38,"la Teixonera",701268,"Dalt (Llobregat)",1060000,Dimarts,Dm,Laboral,2010,6,Juny,22,20,"No Çs causa del  vianant",Ciclomotor,"LIBERTY 50",PIAGGIO,Blau,Llicäncia,11,"4586453,46","428432,21"
2010S004370,5,"SarriÖ-Sant Gervasi",23,SarriÖ,195602,Margenat,"0015 0015",Dimarts,Dm,Laboral,2010,6,Juny,22,20,"No Çs causa del  vianant",Motocicleta,"SH 150",HONDA,Blanc,A,28,"4583980,94","426619,79"
2010S004506,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",260500,Plom,"0019 0019",Dimarts,Dm,Laboral,2010,6,Juny,29,13,"No Çs causa del  vianant",Furgoneta,PRIMASTAR,NISSAN,Gris,B,10,"4578439,68","427943,87"
2010S004507,2,Eixample,7,"la Dreta de l'Eixample",176801,"Roger de Ll£ria","0099 0101",Dimarts,Dm,Laboral,2010,6,Juny,29,14,"No Çs causa del  vianant",Motocicleta,PHANTEON,HONDA,Negre,B,Desconegut,"4583211,53","430326,17"
2010S003426,2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0279 0279",Dimarts,Dm,Laboral,2010,5,Maig,18,19,"No Çs causa del  vianant",Motocicleta,"AN 125",SUZUKI,Blau,B,16,"4583179,96","430231,57"
2010S003561,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0619 0619",Dilluns,Dl,Laboral,2010,5,Maig,24,10,"No Çs causa del  vianant",Ciclomotor,"TZR 50",YAMAHA,Blau,AM,10,"4582647,46","430644,92"
2010S003562,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0263 0263",Dilluns,Dl,Laboral,2010,5,Maig,24,11,"No Çs causa del  vianant",Turismo,"A 180",MERCEDES,Blau,B,3,"4582808,38","430228,83"
2010S003563,5,"SarriÖ-Sant Gervasi",27,"el Putxet i el Farr¢",279600,"Rep£blica Argentina","0265 0265",Dilluns,Dl,Laboral,2010,5,Maig,24,13,"No Çs causa del  vianant",Turismo,GALANT,MITSUBISHI,Verd,B,36,"4585186,35","428125,17"
2010S003567,4,"Les Corts",21,Pedralbes,115400,Esplugues,"0071 0071",Dilluns,Dl,Laboral,2010,5,Maig,24,17,"No Çs causa del  vianant",Turismo,Kyron,SSANGYONG,Negre,B,10,"4582597,63","425554,49"
2010S004397,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",161407,Ind£stria,"0251 0251",Dimecres,Dc,Laboral,2010,6,Juny,23,18,"No Çs causa del  vianant",Turismo,ASTRA,OPEL,Gris,Desconegut,Desconegut,"4585123,67","431435,94"
2010S004531,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",245201,Pardo,"0049 0049",Dimecres,Dc,Laboral,2010,6,Juny,30,9,"No Çs causa del  vianant",Furgoneta,VITO,MERCEDES,Groc,B,21,"4586905,66","431787,2"
2010S000948,7,Horta-Guinard¢,37,"el Carmel",179901,Lisboa,"0027 0035",Dimarts,Dm,Laboral,2010,2,Febrer,9,6,"No Çs causa del  vianant",Furgoneta,BERLINGO,CITROEN,Blanc,B,33,"4586918,96","429662,27"
2010S000949,3,Sants-Montjuãc,18,Sants,296406,"Sant Antoni","0012 0012",Dimarts,Dm,Laboral,2010,2,Febrer,9,8,"No Çs causa del  vianant",Turismo,MEGANE,RENAULT,Gris,B,15,"4581091,3","427910,81"
2010S000950,1,"Ciutat Vella",2,"el Barri Gïtic",177101,Laietana,"0049 0049",Dimarts,Dm,Laboral,2010,2,Febrer,9,8,"No Çs causa del  vianant","Cami¢n <= 3,5 Tm",Daily,"IVECO FIAT",Blanc,B,16,"4582258,82","431061,85"
2010S001088,3,Sants-Montjuãc,11,"el Poble Sec",701335,Tarongers,"0002 0002",Divendres,Dv,Laboral,2010,2,Febrer,12,18,"No Çs causa del  vianant","Cami¢n <= 3,5 Tm",CABSTAR,NISSAN,Blanc,Desconegut,Desconegut,"4580083,16","430315,68"
2010S001096,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",701265,"Litoral (Besïs)",1350000,Dissabte,Ds,Laboral,2010,2,Febrer,13,13,"No Çs causa del  vianant",Turismo,ASTRA,OPEL,Negre,B,3,"4578877,12","429959,63"
2010S000094,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Arag¢,"0230 0230",Dimecres,Dc,Laboral,2010,1,Gener,6,11,"No Çs causa del  vianant",Turismo,Altea,SEAT,Blanc,BTP,6,"4582538,34","429998,66"
2010S000227,4,"Les Corts",21,Pedralbes,115400,Esplugues,"0063 0063",Dimarts,Dm,Laboral,2010,1,Gener,12,8,"No Çs causa del  vianant",Turismo,CARNIVAL,KIA,Gris,B,18,"4582505,84","425436,17"
2010S000353,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",369408,"Zona Franca","0053 0059",Dissabte,Ds,Laboral,2010,1,Gener,16,13,"No Çs causa del  vianant",Motocicleta,"CBF 125",HONDA,Blau,A,3,"4578658,88","428398,77"
2010S000354,3,Sants-Montjuãc,11,"el Poble Sec",234500,Olivera,"0041 0041",Dissabte,Ds,Laboral,2010,1,Gener,16,14,"No Çs causa del  vianant",Turismo,CIVIC,HONDA,Gris,B,45,"4580775,06","429493,57"
2010S000357,7,Horta-Guinard¢,33,"el Baix Guinard¢",73900,Castillejos,"0371 0371",Dissabte,Ds,Laboral,2010,1,Gener,16,13,"No Çs causa del  vianant",Turismo,XANTIA,CITROEN,Blanc,B,1,"4584961,36","430868,8"
2010S000360,6,GrÖcia,28,"Vallcarca i els Penitents",229908,"Mare de DÇu del Coll","0013 0017",Dissabte,Ds,Laboral,2010,1,Gener,16,16,"No Çs causa del  vianant",Turismo,307,PEUGEOT,Negre,B,14,"4584661,42","429048,66"
2010S000491,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",139805,Ganduxer,"0115 0115",Dijous,Dj,Laboral,2010,1,Gener,21,13,"No Çs causa del  vianant",Motocicleta,"SH 100",HONDA,Negre,A,56,"4583878,38","427578,28"
2010S000799,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",143904,"General Mitre","0110 0110",Dimecres,Dc,Laboral,2010,2,Febrer,3,7,"No Çs causa del  vianant",Turismo,IS,LEXUS,Negre,B,21,"4583855,2","427907,83"
2010S000929,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",119003,"Fabra i Puig","0143 0145",Dilluns,Dl,Laboral,2010,2,Febrer,8,14,"No Çs causa del  vianant",Turismo,ZX,CITROEN,Gris,Desconegut,Desconegut,"4587034,18","431555,49"
2010S000918,7,Horta-Guinard¢,33,"el Baix Guinard¢",152905,Guinard¢,"0044 0044",Dilluns,Dl,Laboral,2010,2,Febrer,8,5,"No Çs causa del  vianant",Motocicleta,"YP 125",YAMAHA,Vermell,B,20,"4585015,8","430432,7"
2010S001068,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",350807,Valero,"0004 0004",Divendres,Dv,Laboral,2010,2,Febrer,12,11,"No Çs causa del  vianant",Turismo,GOLF,VOLKSWAGEN,Gris,B,5,"4583313,06","427962,4"
2010S005095,9,"Sant Andreu",57,"la Trinitat Vella",77107,"Tur¢ de la Trinitat","0031 0031",Dimecres,Dc,Laboral,2010,7,Juliol,21,23,"No Çs causa del  vianant",Ciclomotor,JOG,YAMAHA,Gris,Llicäncia,6,"4589234,86","432451,25"
2010S005095,9,"Sant Andreu",57,"la Trinitat Vella",77107,"Tur¢ de la Trinitat","0031 0031",Dimecres,Dc,Laboral,2010,7,Juliol,21,23,"No Çs causa del  vianant",Turismo,XSARA,CITROEN,Vermell,Desconegut,Desconegut,"4589234,86","432451,25"
2010S003490,3,Sants-Montjuãc,11,"el Poble Sec",198804,Paral˙lel,"0055 0055",Divendres,Dv,Laboral,2010,5,Maig,21,9,"No Çs causa del  vianant",Autob£s,CITYCLASS,IRISBUS,Vermell,D,7,"4580888,37","430775,46"
2010S003633,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",201400,Picasso,"0046 0046",Dijous,Dj,Laboral,2010,5,Maig,27,6,"No Çs causa del  vianant",Turismo,"CL 500",MERCEDES,Gris,B,14,"4582087,98","431988,26"
2010S003637,2,Eixample,10,"Sant Antoni",362001,Vilamar°,"0002 0004",Dijous,Dj,Laboral,2010,5,Maig,27,12,"No Çs causa del  vianant",Ciclomotor,"DINK 50",KYMCO,Negre,AM,18,"4580991,12","429350,43"
2010S003638,5,"SarriÖ-Sant Gervasi",27,"el Putxet i el Farr¢",33509,Ballester,"0047 0047",Dijous,Dj,Laboral,2010,5,Maig,27,9,"No Çs causa del  vianant",Turismo,SHARAN,VOLKSWAGEN,Blau,B,5,"4584520,48","428730,59"
2010S003640,2,Eixample,9,"la Nova Esquerra de l'Eixample",361406,Viladomat,"0121 0121",Dijous,Dj,Laboral,2010,5,Maig,27,14,"No Çs causa del  vianant",Turismo,RIO,KIA,Blau,B,4,"4581554,39","429512,39"
2010S003770,7,Horta-Guinard¢,37,"el Carmel",67103,Carmel,"0044 0044",Dimarts,Dm,Laboral,2010,6,Juny,1,7,"No Çs causa del  vianant","Cami¢n > 3,5 Tm",Desconegut,MERCEDES,Blanc,C,4,"4586515,49","429703,38"
2010S003770,7,Horta-Guinard¢,37,"el Carmel",67103,Carmel,"0044 0044",Dimarts,Dm,Laboral,2010,6,Juny,1,7,"No Çs causa del  vianant",Turismo,CLIO,RENAULT,Vermell,B,2,"4586515,49","429703,38"
2010S004602,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",701266,"Litoral (Llobregat)",800000,Divendres,Dv,Laboral,2010,7,Juliol,2,14,"No Çs causa del  vianant",Turismo,FIESTA,FORD,Vermell,B,5,"4582829,32","433406,97"
2010S004739,7,Horta-Guinard¢,35,"el Guinard¢",152905,Guinard¢,"0118 0118",Dijous,Dj,Laboral,2010,7,Juliol,8,0,"No Çs causa del  vianant",Motocicleta,JF,HONDA,Gris,B,2,"4585540,01","431115,25"
2010S004741,7,Horta-Guinard¢,43,Horta,700651,"Estatut de Catalunya","0016 0016",Dijous,Dj,Laboral,2010,7,Juliol,8,8,"No Çs causa del  vianant",Motocicleta,LEAD,HONDA,Gris,B,11,"4587440,78","429352,18"
2010S004742,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",701265,"Litoral (Besïs)",1600000,Dijous,Dj,Laboral,2010,7,Juliol,8,9,"No Çs causa del  vianant",Motocicleta,"R 1100 GS",BMW,Vermell,A,12,"4577637,92","427843,56"
2010S004538,6,GrÖcia,32,"el Camp d'en Grassot i GrÖcia Nova",144306,"Pi i Margall","0030 0030",Dimecres,Dc,Laboral,2010,6,Juny,30,15,"No Çs causa del  vianant",Turismo,AX,CITROEN,Blanc,B,6,"4584470,87","430182,03"
2010S004539,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",99100,Descartes,"0006 0006",Dimecres,Dc,Laboral,2010,6,Juny,30,15,"No Çs causa del  vianant",Turismo,DELTA,LANCIA,Blanc,B,7,"4583752,58","428450,44"
2010S004667,2,Eixample,5,"el Fort Pienc",335100,Tetuan,"0036 0037",Dilluns,Dl,Laboral,2010,7,Juliol,5,13,"No Çs causa del  vianant",Motocicleta,PES,HONDA,Negre,B,3,"4583152,89","431246,29"
2010S004671,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0585 0585",Dilluns,Dl,Laboral,2010,7,Juliol,5,16,"No Çs causa del  vianant",Turismo,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4582210,22","430198,35"
2010S004673,10,"Sant Mart°",72,"Sant Mart° de Provenáals",169409,"Corts Catalanes","1095 1095",Diumenge,Dg,Laboral,2010,7,Juliol,4,18,"No Çs causa del  vianant",Turismo,"C 180",MERCEDES,Daurat,B,41,"4585546,55","433572,37"
2010S004674,2,Eixample,7,"la Dreta de l'Eixample",32700,Balmes,"0002 0002",Dilluns,Dl,Laboral,2010,7,Juliol,5,18,"No Çs causa del  vianant",Motocicleta,"YP 250",YAMAHA,Gris,A,1,"4582152,05","430473,13"
2010S003677,2,Eixample,6,"la Sagrada Fam°lia",289105,Rossell¢,"0515 0515",Divendres,Dv,Laboral,2010,5,Maig,28,14,"No Çs causa del  vianant",Turismo,120D,BMW,Blanc,B,15,"4584702,53","431405,18"
2010S003815,5,"SarriÖ-Sant Gervasi",23,SarriÖ,37350,"J. V. Foix","0033 0033",Dimecres,Dc,Laboral,2010,6,Juny,2,10,"No Çs causa del  vianant",Furgoneta,EXPRESS,RENAULT,Gris,B,4,"4583184,41","426542,28"
2010S003816,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",89004,"Consell de Cent","0251 0251",Dimecres,Dc,Laboral,2010,6,Juny,2,19,"No Çs causa del  vianant",Turismo,CORSA,OPEL,Gris,B,33,"4582196,69","429801,68"
2010S003817,8,"Nou Barris",52,"la Prosperitat",120807,Faväncia,0370X0370X,Dimarts,Dm,Laboral,2010,4,Abril,27,20,"No Çs causa del  vianant",Turismo,CALIBER,DODGE,Negre,B,2,"4588822,29","431784,01"
2010S004641,2,Eixample,6,"la Sagrada Fam°lia",161407,Ind£stria,"0195 0195",Dissabte,Ds,Laboral,2010,7,Juliol,3,23,"No Çs causa del  vianant",Ciclomotor,"SH 50",HONDA,Gris,B,1,"4584925,02","431249,66"
2010S004642,2,Eixample,6,"la Sagrada Fam°lia",350308,Valäncia,"0503 0503",Diumenge,Dg,Laboral,2010,7,Juliol,4,1,"No Çs causa del  vianant",Motocicleta,"Dylan 125",HONDA,Vermell,B,5,"4584260,23","431528,42"
2010S004646,8,"Nou Barris",54,"Torre Bar¢",300503,"Sant Feliu de Codines","0002 0002",Diumenge,Dg,Laboral,2010,7,Juliol,4,12,"No Çs causa del  vianant",Turismo,LAGUNA,RENAULT,Blanc,B,37,"4590399,91","431662,56"
2010S000806,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",4908,∑laba,"0104 0104",Dimecres,Dc,Laboral,2010,2,Febrer,3,12,"No Çs causa del  vianant",Turismo,ALMERA,NISSAN,Vermell,B,19,"4583509,72","432506,22"
2010S001082,2,Eixample,7,"la Dreta de l'Eixample",350308,Valäncia,"0241 0241",Divendres,Dv,Laboral,2010,2,Febrer,12,16,"No Çs causa del  vianant",Ciclomotor,"SH 50",HONDA,Vermell,Llicäncia,11,"4582845,3","430082,08"
2010S001083,10,"Sant Mart°",70,"el Besïs i el Maresme",266405,Prim,"0006 0006",Divendres,Dv,Laboral,2010,2,Febrer,12,18,"No Çs causa del  vianant",Ciclomotor,"LIBERTY 50",PIAGGIO,Gris,Llicäncia,4,"4584988,95","434819,14"
2010S004398,2,Eixample,6,"la Sagrada Fam°lia",191204,Mallorca,"0417 0417",Dimecres,Dc,Laboral,2010,6,Juny,23,19,"Desobeir el senyal del semÖfor",Motocicleta,"SH 125",HONDA,Blau,A,8,"4584185,34","431251,36"
2010S004399,9,"Sant Andreu",61,"la Sagrera",86108,"Concepci¢n Arenal","0132 0134",Dimecres,Dc,Laboral,2010,6,Juny,23,21,"No Çs causa del  vianant",Motocicleta,"VS 800",SUZUKI,Negre,A,1,"4586539,03","431936,32"
2010S004401,2,Eixample,7,"la Dreta de l'Eixample",176801,"Roger de Ll£ria","0099 0101",Dimecres,Dc,Laboral,2010,6,Juny,23,19,"No Çs causa del  vianant",Motocicleta,"MONSTER 600",DUCATI,Vermell,A,4,"4583211,53","430326,17"
2010S004542,10,"Sant Mart°",68,"el Poblenou",75702,"Carmen Amaya","0004 0004",Dimecres,Dc,Laboral,2010,6,Juny,30,16,"No Çs causa del  vianant",Motocicleta,"GS 500 E",SUZUKI,Negre,A,19,"4583069,04","433472,87"
2010S005234,2,Eixample,7,"la Dreta de l'Eixample",32700,Balmes,"0064 0064",Dimarts,Dm,Laboral,2010,7,Juliol,27,12,"No Çs causa del  vianant",Furgoneta,BOXER,PEUGEOT,Blanc,B,2,"4582567,47","430052,49"
2010S003774,1,"Ciutat Vella",1,"el Raval",701349,Drassanes,"0001 0001",Dimarts,Dm,Laboral,2010,6,Juny,1,11,"No Çs causa del  vianant",Turismo,NUBIRA,DAEWOO,Blau,B,38,"4580892,36","431214,13"
2010S003774,1,"Ciutat Vella",1,"el Raval",701349,Drassanes,"0001 0001",Dimarts,Dm,Laboral,2010,6,Juny,1,11,"No Çs causa del  vianant",Turismo,AYGO,TOYOTA,Vermell,B,23,"4580892,36","431214,13"
2010S003777,8,"Nou Barris",52,"la Prosperitat",701267,"Dalt (Besïs)","2,00E+00",Dimarts,Dm,Laboral,2010,6,Juny,1,11,"No Çs causa del  vianant",Ciclomotor,YQ50,YAMAHA,Negre,Llicäncia,32,"4588795,14","431584,89"
2010S003903,2,Eixample,9,"la Nova Esquerra de l'Eixample",361406,Viladomat,"0144 0144",Dissabte,Ds,Laboral,2010,6,Juny,5,18,"No Çs causa del  vianant",Turismo,GOLF,VOLKSWAGEN,Desconegut,Desconegut,Desconegut,"4581764,16","429347,79"
2010S004628,5,"SarriÖ-Sant Gervasi",25,"Sant Gervasi - la Bonanova",334108,"Teodora Lamadrid","0024 0024",Dissabte,Ds,Laboral,2010,7,Juliol,3,9,"No Çs causa del  vianant",Ciclomotor,"LX 50",PIAGGIO,Negre,Llicäncia,9,"4584480,66","427946,69"
2010S004629,8,"Nou Barris",50,"les Roquetes",26605,Artesania,"0144 0146",Dissabte,Ds,Laboral,2010,7,Juliol,3,12,"No Çs causa del  vianant",Turismo,LAGUNA,RENAULT,Verd,B,14,"4588813,18","430870,21"
2010S004764,2,Eixample,5,"el Fort Pienc",71600,Casp,"0112 0112",Dijous,Dj,Laboral,2010,7,Juliol,8,20,"No Çs causa del  vianant",Turismo,VOYAGER,CHRYSLER,Verd,B,24,"4583088,19","431360,11"
2010S004768,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",24304,"Arnau d'Oms","0005 0005",Dijous,Dj,Laboral,2010,7,Juliol,8,20,"No Çs causa del  vianant",Ciclomotor,VARIANT,DERBI,Vermell,AM,4,"4586854,3","431333,64"
2010S004770,3,Sants-Montjuãc,11,"el Poble Sec",273400,Radas,"0071 0071",Dijous,Dj,Laboral,2010,7,Juliol,8,23,"No Çs causa del  vianant",Bicicleta,Desconegut,DECATHLON,Blau,Desconegut,Desconegut,"4580602,76","429882,74"
2010S004921,3,Sants-Montjuãc,13,"la Marina de Port",169409,"Corts Catalanes","0162 0162",Dijous,Dj,Laboral,2010,7,Juliol,15,8,"No Çs causa del  vianant",Motocicleta,"XV 535 SP VIRAGO",YAMAHA,Vermell,A,20,"4580028,12","428042,8"
2010S004923,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",143904,"General Mitre",0045V0045V,Dijous,Dj,Laboral,2010,7,Juliol,15,9,"No Çs causa del  vianant",Ciclomotor,"LIBERTY 50",PIAGGIO,Blau,Llicäncia,19,"4583184,98","427666,31"
2010S004924,2,Eixample,6,"la Sagrada Fam°lia",350308,Valäncia,"0479 0483",Dijous,Dj,Laboral,2010,7,Juliol,15,8,"No Çs causa del  vianant",Ciclomotor,VARIANT,DERBI,Vermell,Llicäncia,18,"4584165,4","431431,26"
2010S000105,3,Sants-Montjuãc,18,Sants,138802,Galileu,"0085 0085",Dimecres,Dc,Laboral,2010,1,Gener,6,21,"No Çs causa del  vianant",Turismo,SAXO,CITROEN,Blau,B,1,"4581291,51","427758,75"
