"N£mero d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripci¢ dia setmana","Dia setmana","Descripci¢ tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripci¢ torn","Descripci¢ tipus accident","Coordenada UTM (Y)","Coordenada UTM (X)"
2013S003222,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",701265,"Litoral (Besïs)",630000,Divendres,Dv,Laboral,2013,5,Maig,3,20,Tarda,Abast,"4584107,85","434528,18"
2013S002579,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",701266,"Litoral (Llobregat)",630000,Dimecres,Dc,Laboral,2013,4,Abril,10,18,Tarda,"Abast multiple","4584120,29","434515,94"
2013S004266,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",183603,Llacuna,0149U0149U,Dimecres,Dc,Laboral,2013,6,Juny,12,9,Mat°,Abast,"4584321,51","432607,07"
2013S004223,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",700654,Litoral,"0081 0081",Dilluns,Dl,Laboral,2013,6,Juny,10,14,Tarda,"Xoc contra element estÖtic","4583949,58","434417,76"
2013S000024,1,"Ciutat Vella",1,"el Raval",86902,"Nou de la Rambla","0045 0045",Dimecres,Dc,Laboral,2013,1,Gener,2,12,Mat°,"Xoc contra element estÖtic","4581176,67","430896,48"
2013S008808,1,"Ciutat Vella",1,"el Raval",275450,"Raquel Meller","9999 9999",Dissabte,Ds,Laboral,2013,12,Desembre,7,12,Mat°,"Caiguda (dues rodes)","4580940,48","430685,26"
2013S008758,1,"Ciutat Vella",1,"el Raval",68503,Carretes,"0044 0044",Dimecres,Dc,Laboral,2013,12,Desembre,4,23,Nit,"Col.lisi¢ fronto-lateral","4581207,68","430455,62"
2013S004973,1,"Ciutat Vella",1,"el Raval",308301,"Sant Oleguer",0017X0017X,Dimarts,Dm,Laboral,2013,7,Juliol,9,1,Nit,"Xoc contra element estÖtic",4581162,"430848,85"
2013S004624,1,"Ciutat Vella",1,"el Raval",701367,Raval,0035X0035X,Dimarts,Dm,Laboral,2013,6,Juny,25,20,Tarda,Atropellament,"4581308,27","430697,17"
2013S000776,1,"Ciutat Vella",1,"el Raval",76501,Cera,"0046 0046",Dijous,Dj,Laboral,2013,1,Gener,31,21,Tarda,"Xoc contra element estÖtic","4581233,44","430253,11"
2013S006531,1,"Ciutat Vella",1,"el Raval",198804,Paral˙lel,0060X0060X,Diumenge,Dg,Laboral,2013,9,Setembre,15,22,Nit,"Col.lisi¢ fronto-lateral","4580941,1","430678,44"
2013S007640,1,"Ciutat Vella",1,"el Raval",701266,"Litoral (Llobregat)",1100000,Dissabte,Ds,Laboral,2013,10,Octubre,26,21,Tarda,"Caiguda (dues rodes)","4580803,95","431302,28"
2013S003769,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",367504,"Doctor Trueta","0100 0100",Diumenge,Dg,Laboral,2013,5,Maig,26,0,Nit,"Col.lisi¢ fronto-lateral","4583010,2","433011,04"
2013S000705,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",367504,"Doctor Trueta","0100 0100",Dimarts,Dm,Laboral,2013,1,Gener,29,14,Tarda,"Xoc contra element estÖtic","4583010,2","433011,04"
2013S002558,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",62609,IcÖria,"0135 0135",Dimecres,Dc,Laboral,2013,4,Abril,10,10,Mat°,"Col.lisi¢ lateral","4582584,02","432826,97"
2013S007430,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",700662,"Salvador Espriu","0083 0083",Dissabte,Ds,Laboral,2013,10,Octubre,19,4,Nit,"Col.lisi¢ fronto-lateral","4582769,73","433262,9"
2013S006470,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",367504,"Doctor Trueta","0022 0022",Divendres,Dv,Laboral,2013,9,Setembre,13,7,Mat°,"Col.lisi¢ lateral","4582656,15","432642,35"
2013S001813,1,"Ciutat Vella",1,"el Raval",140203,Drassanes,0013X0013X,Dissabte,Ds,Laboral,2013,3,Mará,9,20,Tarda,Atropellament,"4581074,25","431007,88"
2013S004314,1,"Ciutat Vella",1,"el Raval",198804,Paral˙lel,"0032 0034",Dijous,Dj,Laboral,2013,6,Juny,13,15,Tarda,"Col.lisi¢ fronto-lateral","4580916,47","430951,12"
2013S001719,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",701266,"Litoral (Llobregat)",870000,Dijous,Dj,Laboral,2013,3,Mará,7,8,Mat°,Abast,"4582345,91","432900,47"
2013S006705,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",62609,IcÖria,0109X0109X,Diumenge,Dg,Laboral,2013,9,Setembre,22,6,Mat°,Atropellament,"4582328,45","432608,78"
2013S004165,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",700654,Litoral,"0042 0042",Dissabte,Ds,Laboral,2013,6,Juny,8,16,Tarda,Atropellament,"4582685,64","433341,26"
2013S003100,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",700654,Litoral,"9993 9993",Dilluns,Dl,Laboral,2013,4,Abril,29,15,Tarda,Abast,"4582301,09","432911,5"
2013S000639,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",700654,Litoral,"9993 9993",Dissabte,Ds,Laboral,2013,1,Gener,26,11,Mat°,"Caiguda (dues rodes)","4582301,09","432911,5"
2013S005120,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",700654,Litoral,"9993 9993",Dissabte,Ds,Laboral,2013,7,Juliol,13,15,Tarda,"Col.lisi¢ lateral","4582301,09","432911,5"
2013S005337,1,"Ciutat Vella",1,"el Raval",269108,"Portal de la Pau","0002 0002",Dilluns,Dl,Laboral,2013,7,Juliol,22,11,Mat°,Abast,"4581077,2","431229,51"
2013S003391,1,"Ciutat Vella",2,"el Barri Gïtic",164802,"Jaume I","0014 0014",Divendres,Dv,Laboral,2013,5,Maig,10,18,Tarda,Atropellament,"4581856,34","431382,81"
2013S000940,1,"Ciutat Vella",2,"el Barri Gïtic",177101,Laietana,0011B0011B,Dimecres,Dc,Laboral,2013,2,Febrer,6,23,Nit,"Col.lisi¢ lateral","4581803,93","431516,22"
2013S000109,1,"Ciutat Vella",2,"el Barri Gïtic",34308,Rambla,"0108 0108",Dilluns,Dl,Laboral,2013,1,Gener,7,3,Nit,"Xoc contra element estÖtic","4581761,68","430884,89"
2013S008685,1,"Ciutat Vella",2,"el Barri Gïtic",137800,Fusteria,"0002 0004",Dilluns,Dl,Laboral,2013,12,Desembre,2,18,Tarda,"Xoc contra element estÖtic","4581617,29","431598,66"
2013S008263,1,"Ciutat Vella",2,"el Barri Gïtic",701266,"Litoral (Llobregat)",1010000,Dimarts,Dm,Laboral,2013,11,Novembre,19,8,Mat°,"Col.lisi¢ lateral","4581564,54","431758,8"
2013S005188,1,"Ciutat Vella",2,"el Barri Gïtic",34308,Rambla,"0122 0122",Dimarts,Dm,Laboral,2013,7,Juliol,16,22,Nit,"Col.lisi¢ lateral","4581903,72","430816,88"
2013S004373,1,"Ciutat Vella",2,"el Barri Gïtic",34308,Rambla,"0136 0136",Dissabte,Ds,Laboral,2013,6,Juny,15,19,Tarda,"Col.lisi¢ lateral","4582027,68","430758,06"
2013S000868,1,"Ciutat Vella",2,"el Barri Gïtic",82901,Colom,0031X0031X,Dilluns,Dl,Laboral,2013,2,Febrer,4,20,Tarda,"Caiguda (dues rodes)","4581294,72","431538,33"
2013S000271,1,"Ciutat Vella",1,"el Raval",34308,Rambla,"0091 0091",Dissabte,Ds,Laboral,2013,1,Gener,12,17,Tarda,"Col.lisi¢ lateral","4581715,55","430873,19"
2013S002258,1,"Ciutat Vella",1,"el Raval",67307,Carme,"0003 0003",Dimarts,Dm,Laboral,2013,3,Mará,26,22,Nit,"Xoc contra element estÖtic","4581784,23","430804,49"
2013S005311,1,"Ciutat Vella",1,"el Raval",341602,"Torres i Amat","0007 0011",Dissabte,Ds,Laboral,2013,7,Juliol,20,13,Mat°,Abast,"4581979,14","430256,11"
2013S000425,1,"Ciutat Vella",2,"el Barri Gïtic",18006,"Antonio L¢pez","9999 9999",Dissabte,Ds,Laboral,2013,1,Gener,19,3,Nit,"Caiguda (dues rodes)","4581603,06","431667,48"
2013S000551,1,"Ciutat Vella",1,"el Raval",34308,Rambla,"0121 0121",Dimecres,Dc,Laboral,2013,1,Gener,23,18,Tarda,Atropellament,"4581982,21","430731,84"
2013S008061,1,"Ciutat Vella",1,"el Raval",34308,Rambla,"0121 0121",Dimarts,Dm,Laboral,2013,11,Novembre,12,11,Mat°,Atropellament,"4581982,21","430731,84"
2013S006594,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",240707,Palau,"0014 0014",Dimecres,Dc,Laboral,2013,9,Setembre,18,14,Tarda,"Caiguda interior vehicle","4581830,59","431827,25"
2013S007329,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",240707,Palau,"0014 0014",Dimarts,Dm,Laboral,2013,10,Octubre,15,15,Tarda,"Col.lisi¢ fronto-lateral","4581830,59","431827,25"
2013S005706,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",240707,Palau,"9999 9999",Dilluns,Dl,Laboral,2013,8,Agost,5,14,Tarda,"Col.lisi¢ lateral","4581775,62","431825,77"
2013S002368,1,"Ciutat Vella",3,"la Barceloneta",701266,"Litoral (Llobregat)",960000,Dimarts,Dm,Laboral,2013,4,Abril,2,18,Tarda,Abast,"4581803,96","432191,59"
2013S004014,1,"Ciutat Vella",3,"la Barceloneta",701266,"Litoral (Llobregat)",960000,Dilluns,Dl,Laboral,2013,6,Juny,3,13,Mat°,Abast,"4581803,96","432191,59"
2013S005330,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",700813,"Doctor Aiguader",0023X0023X,Diumenge,Dg,Laboral,2013,7,Juliol,21,20,Tarda,"Caiguda (dues rodes)","4581817,55","432156,64"
2013S006206,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",79306,Circumval˙laci¢,"0005 0005",Dimarts,Dm,Laboral,2013,9,Setembre,3,8,Mat°,"Col.lisi¢ lateral","4582016,02","432137,6"
2013S006419,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",271100,Pujades,"0012 0012",Dimecres,Dc,Laboral,2013,9,Setembre,11,8,Mat°,Atropellament,"4582539,53","431947,64"
2013S000657,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",163504,"Isabel II","0002 0002",Diumenge,Dg,Laboral,2013,1,Gener,27,20,Tarda,"Col.lisi¢ fronto-lateral","4581619,21","431742,93"
2013S005224,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",163504,"Isabel II","0002 0002",Dimecres,Dc,Laboral,2013,7,Juliol,17,23,Nit,"Col.lisi¢ lateral","4581619,21","431742,93"
2013S001990,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",163504,"Isabel II","0002 0002",Dissabte,Ds,Laboral,2013,3,Mará,16,12,Mat°,Abast,"4581619,21","431742,93"
2013S006169,1,"Ciutat Vella",3,"la Barceloneta",64207,Carbonell,"0002 0002",Dissabte,Ds,Laboral,2013,8,Agost,31,14,Tarda,Altres,"4581669,38","432149,75"
2013S000872,1,"Ciutat Vella",3,"la Barceloneta",64207,Carbonell,"0007 0007",Dilluns,Dl,Laboral,2013,2,Febrer,4,18,Tarda,"Xoc contra element estÖtic","4581644,25","432169,75"
2013S007443,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",198203,"Marquäs de l'Argentera","0027 0027",Dissabte,Ds,Laboral,2013,10,Octubre,19,14,Tarda,Abast,"4582074,55","431988,73"
2013S005260,1,"Ciutat Vella",3,"la Barceloneta",145706,Ginebra,"0014 0014",Divendres,Dv,Laboral,2013,7,Juliol,19,7,Mat°,"Col.lisi¢ fronto-lateral","4581633,84","432220,9"
2013S009430,1,"Ciutat Vella",3,"la Barceloneta",145706,Ginebra,"0022 0022",Diumenge,Dg,Laboral,2013,12,Desembre,29,21,Tarda,Atropellament,"4581650,72","432278,83"
2013S002693,1,"Ciutat Vella",3,"la Barceloneta",15405,"Andrea Doria","0016 0016",Diumenge,Dg,Laboral,2013,4,Abril,14,23,Nit,"Col.lisi¢ fronto-lateral","4581492,85","432418,28"
2013S001836,1,"Ciutat Vella",2,"el Barri Gïtic",177101,Laietana,"0035 0035",Dilluns,Dl,Laboral,2013,3,Mará,11,12,Mat°,"Xoc contra element estÖtic","4582103,35","431223,13"
2013S004115,1,"Ciutat Vella",2,"el Barri Gïtic",177101,Laietana,"0035 0035",Dimecres,Dc,Laboral,2013,6,Juny,5,19,Tarda,Atropellament,"4582103,35","431223,13"
2013S002099,1,"Ciutat Vella",3,"la Barceloneta",224904,"Joan Borb¢ Comte Barcelona","0063 0064",Dimecres,Dc,Laboral,2013,3,Mará,20,14,Tarda,"Xoc contra element estÖtic","4581054,71","432284,31"
2013S003691,1,"Ciutat Vella",3,"la Barceloneta",248050,"Pau Vila","0001 0005",Dijous,Dj,Laboral,2013,5,Maig,23,12,Mat°,"Caiguda (dues rodes)","4581588,36","432011,1"
2013S003450,1,"Ciutat Vella",3,"la Barceloneta",224904,"Joan Borb¢ Comte Barcelona","0042 0043",Dilluns,Dl,Laboral,2013,5,Maig,13,17,Tarda,"Col.lisi¢ fronto-lateral","4581239,63","432231,07"
2013S006187,1,"Ciutat Vella",3,"la Barceloneta",700654,Litoral,"0002 0010",Diumenge,Dg,Laboral,2013,9,Setembre,1,17,Tarda,"Caiguda interior vehicle","4582127,97","432766,76"
2013S001479,1,"Ciutat Vella",3,"la Barceloneta",700654,Litoral,"0012 0014",Dimarts,Dm,Laboral,2013,2,Febrer,26,7,Mat°,Abast,"4582156,35","432795,59"
2013S005328,1,"Ciutat Vella",3,"la Barceloneta",700654,Litoral,"9992 9992",Diumenge,Dg,Laboral,2013,7,Juliol,21,19,Tarda,"Caiguda (dues rodes)","4582247,74","432855,83"
2013S001897,1,"Ciutat Vella",3,"la Barceloneta",197903,"Mar°tim de la Barceloneta","0033 0033",Dimecres,Dc,Laboral,2013,3,Mará,13,14,Tarda,Atropellament,"4581984,43","432828,17"
2013S002548,1,"Ciutat Vella",3,"la Barceloneta",701265,"Litoral (Besïs)",900000,Dimarts,Dm,Laboral,2013,4,Abril,9,18,Tarda,"Abast multiple","4582125,65","432696,19"
2013S009059,1,"Ciutat Vella",3,"la Barceloneta",701265,"Litoral (Besïs)",910000,Diumenge,Dg,Laboral,2013,12,Desembre,15,13,Mat°,Abast,"4582055,23","432623,95"
2013S004346,1,"Ciutat Vella",3,"la Barceloneta",701265,"Litoral (Besïs)",0022S0000,Divendres,Dv,Laboral,2013,6,Juny,14,18,Tarda,"Col.lisi¢ lateral","4581878,93","432352,3"
2013S004785,1,"Ciutat Vella",3,"la Barceloneta",701266,"Litoral (Llobregat)",900000,Dimarts,Dm,Laboral,2013,7,Juliol,2,7,Mat°,Abast,"4582138,32","432683,81"
2013S005278,1,"Ciutat Vella",3,"la Barceloneta",701266,"Litoral (Llobregat)",920000,Divendres,Dv,Laboral,2013,7,Juliol,19,15,Tarda,Abast,"4582010,13","432533,5"
2013S005566,1,"Ciutat Vella",3,"la Barceloneta",701266,"Litoral (Llobregat)",0022S0000,Dimarts,Dm,Laboral,2013,7,Juliol,30,18,Tarda,"Col.lisi¢ fronto-lateral","4582237,77","432786,88"
2013S001693,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,0048A0048A,Dimecres,Dc,Laboral,2013,3,Mará,6,9,Mat°,"Col.lisi¢ fronto-lateral","4582222,34","431137,55"
2013S001692,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",132952,"Francesc Camb¢","0025 0025",Dimecres,Dc,Laboral,2013,3,Mará,6,9,Mat°,Atropellament,"4582218,81","431378,65"
2013S004797,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",359109,"Llu°s Companys","0025 0025",Dimarts,Dm,Laboral,2013,7,Juliol,2,14,Tarda,Abast,"4582567,7","431666,52"
2013S000184,2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0426 0426",Dimecres,Dc,Laboral,2013,1,Gener,9,12,Mat°,Atropellament,"4581221,22","429268,68"
2013S004048,2,Eixample,10,"Sant Antoni",127704,Floridablanca,"0039 0039",Dimarts,Dm,Laboral,2013,6,Juny,4,12,Mat°,"Col.lisi¢ fronto-lateral","4581138,81","429527,67"
2013S008806,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",85400,Comerá,"0018 0018",Dijous,Dj,Laboral,2013,12,Desembre,5,18,Tarda,Abast,"4582436,36","431644,03"
2013S002947,2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0384 0390",Dimarts,Dm,Laboral,2013,4,Abril,23,16,Tarda,Abast,"4581025,21","429061,54"
2013S003322,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",175106,Jonqueres,"0002 0002",Dimecres,Dc,Laboral,2013,5,Maig,8,0,Nit,"Xoc contra element estÖtic","4582318,54","431071,58"
2013S008197,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",175106,Jonqueres,"0017 0017",Dissabte,Ds,Laboral,2013,11,Novembre,16,14,Tarda,"Caiguda (dues rodes)","4582445,13","431015,83"
2013S008197,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",175106,Jonqueres,"0017 0017",Dissabte,Ds,Laboral,2013,11,Novembre,16,14,Tarda,Abast,"4582445,13","431015,83"
2013S006752,2,Eixample,10,"Sant Antoni",198804,Paral˙lel,"0206 0206",Dimarts,Dm,Laboral,2013,9,Setembre,24,17,Tarda,"Caiguda interior vehicle","4580966,92","429065,8"
2013S001930,2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0428 0428",Dijous,Dj,Laboral,2013,3,Mará,14,17,Tarda,"Col.lisi¢ lateral","4581252,46","429296,7"
2013S003122,2,Eixample,10,"Sant Antoni",213908,Mistral,"0059 0059",Dimarts,Dm,Laboral,2013,4,Abril,30,13,Mat°,"Xoc contra element estÖtic","4581042,93","429424,05"
2013S006171,2,Eixample,10,"Sant Antoni",362001,Vilamar°,"0001 0003",Dissabte,Ds,Laboral,2013,8,Agost,31,18,Tarda,"Col.lisi¢ lateral","4580964,74","429336,6"
2013S006908,2,Eixample,10,"Sant Antoni",362001,Vilamar°,"0009 0015",Dilluns,Dl,Laboral,2013,9,Setembre,30,14,Tarda,"Caiguda (dues rodes)","4580994,94","429315,97"
2013S005447,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",56300,"Canvis Vells","0010 0010",Divendres,Dv,Laboral,2013,7,Juliol,26,11,Mat°,"Xoc contra element estÖtic","4581779,28","431732,56"
2013S002815,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,"0024 0024",Divendres,Dv,Laboral,2013,4,Abril,19,11,Mat°,"Col.lisi¢ lateral","4581952,22","431401,68"
2013S003658,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,"0032 0034",Dimecres,Dc,Laboral,2013,5,Maig,22,9,Mat°,"Caiguda interior vehicle","4582046,75","431309,44"
2013S009159,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,"0006 0006",Dimecres,Dc,Laboral,2013,12,Desembre,18,9,Mat°,Abast,"4581725,3","431623,64"
2013S002472,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,"0008 0010B",Dissabte,Ds,Laboral,2013,4,Abril,6,12,Mat°,Abast,"4581771,69","431578,45"
2013S006436,2,Eixample,9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell","0125 0125",Dijous,Dj,Laboral,2013,9,Setembre,12,9,Mat°,Abast,"4582120,83","429328,82"
2013S006623,2,Eixample,9,"la Nova Esquerra de l'Eixample",361406,Viladomat,"0209 0209",Dijous,Dj,Laboral,2013,9,Setembre,19,8,Mat°,"Col.lisi¢ lateral","4582037,28","429043,25"
2013S002255,2,Eixample,9,"la Nova Esquerra de l'Eixample",245802,Par°s,"0002 0002",Dimarts,Dm,Laboral,2013,3,Mará,26,20,Tarda,"Col.lisi¢ fronto-lateral","4582142,88","428441,19"
2013S008162,2,Eixample,9,"la Nova Esquerra de l'Eixample",245802,Par°s,"0046 0048",Divendres,Dv,Laboral,2013,11,Novembre,15,14,Tarda,"Col.lisi¢ fronto-lateral","4582178,88","428477,98"
2013S001942,2,Eixample,9,"la Nova Esquerra de l'Eixample",287201,Roma,"0036 0040",Dijous,Dj,Laboral,2013,3,Mará,14,19,Tarda,"Col.lisi¢ fronto-lateral","4581689,78","428750,3"
2013S002302,2,Eixample,9,"la Nova Esquerra de l'Eixample",287201,Roma,"0042 0044",Divendres,Dv,Laboral,2013,3,Mará,29,14,Tarda,Atropellament,"4581706,65","428779,93"
2013S003242,2,Eixample,9,"la Nova Esquerra de l'Eixample",350308,Valäncia,"0035 0035",Dissabte,Ds,Laboral,2013,5,Maig,4,17,Tarda,"Col.lisi¢ fronto-lateral","4581639,24","428852,03"
2013S008165,2,Eixample,9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell","0121 0121",Divendres,Dv,Laboral,2013,11,Novembre,15,16,Tarda,Abast,"4582049,63","429398,55"
2013S000829,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0449 0449",Diumenge,Dg,Laboral,2013,2,Febrer,3,1,Nit,"Xoc contra element estÖtic","4581385,53","429339,87"
2013S001417,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0469 0469",Dissabte,Ds,Laboral,2013,2,Febrer,23,16,Tarda,Atropellament,"4581480,03","429451,99"
2013S005315,2,Eixample,9,"la Nova Esquerra de l'Eixample",18505,Arag¢,"0046 0046",Dissabte,Ds,Laboral,2013,7,Juliol,20,18,Tarda,"Col.lisi¢ lateral","4581650,03","429091,08"
2013S009357,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0499 0499",Dimecres,Dc,Laboral,2013,12,Desembre,25,1,Nit,Abast,"4581619,04","429594,49"
2013S001984,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0517 0517",Divendres,Dv,Laboral,2013,3,Mará,15,21,Tarda,"Abast multiple","4581709,01","429685,87"
2013S002151,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0517 0517",Divendres,Dv,Laboral,2013,3,Mará,22,16,Tarda,Abast,"4581709,01","429685,87"
2013S000218,2,Eixample,9,"la Nova Esquerra de l'Eixample",110803,Entenáa,"0153 0153",Dijous,Dj,Laboral,2013,1,Gener,10,14,Tarda,"Col.lisi¢ lateral","4581812,66","428702,12"
2013S004886,2,Eixample,9,"la Nova Esquerra de l'Eixample",287201,Roma,"0029 0029",Divendres,Dv,Laboral,2013,7,Juliol,5,10,Mat°,Abast,"4581702,46","428667,05"
2013S008820,2,Eixample,9,"la Nova Esquerra de l'Eixample",287201,Roma,"0033 0033",Dissabte,Ds,Laboral,2013,12,Desembre,7,18,Tarda,"Col.lisi¢ lateral","4581711,94","428683,77"
2013S000090,2,Eixample,9,"la Nova Esquerra de l'Eixample",287201,Roma,"0043 0047",Dissabte,Ds,Laboral,2013,1,Gener,5,16,Tarda,"Col.lisi¢ lateral","4581740,95","428734,96"
2013S008199,2,Eixample,9,"la Nova Esquerra de l'Eixample",18505,Arag¢,"0101 0103",Dissabte,Ds,Laboral,2013,11,Novembre,16,16,Tarda,"Col.lisi¢ lateral","4581770,73","429176,66"
2013S006937,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0521 0521",Dimarts,Dm,Laboral,2013,10,Octubre,1,12,Mat°,Abast,"4581720,28","429697,48"
2013S006138,2,Eixample,9,"la Nova Esquerra de l'Eixample",18505,Arag¢,"0001 0005",Dijous,Dj,Laboral,2013,8,Agost,29,20,Tarda,"Col.lisi¢ fronto-lateral","4581310,5","428694,42"
2013S006020,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0427 0429",Dimecres,Dc,Laboral,2013,8,Agost,21,23,Nit,Abast,"4581292,31","429255,49"
2013S009194,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0443 0443",Dijous,Dj,Laboral,2013,12,Desembre,19,14,Tarda,"Abast multiple","4581345,83","429315,07"
2013S001448,2,Eixample,9,"la Nova Esquerra de l'Eixample",361406,Viladomat,"0166 0166",Dilluns,Dl,Laboral,2013,2,Febrer,25,13,Mat°,"Col.lisi¢ lateral","4581859,63","429256,13"
2013S006650,2,Eixample,9,"la Nova Esquerra de l'Eixample",110803,Entenáa,"0108 0108",Divendres,Dv,Laboral,2013,9,Setembre,20,9,Mat°,"Caiguda (dues rodes)","4581543,39","428996,02"
2013S007861,2,Eixample,9,"la Nova Esquerra de l'Eixample",18505,Arag¢,"0112 0112",Dilluns,Dl,Laboral,2013,11,Novembre,4,17,Tarda,"Col.lisi¢ lateral","4581961,16","429402,12"
2013S000269,2,Eixample,9,"la Nova Esquerra de l'Eixample",110803,Entenáa,"0139 0139",Dissabte,Ds,Laboral,2013,1,Gener,12,13,Mat°,"Col.lisi¢ fronto-lateral","4581712,62","428800,07"
2013S001793,2,Eixample,9,"la Nova Esquerra de l'Eixample",18505,Arag¢,"0147 0147",Dissabte,Ds,Laboral,2013,3,Mará,9,10,Mat°,"Col.lisi¢ fronto-lateral","4582008,36","429418,88"
2013S008552,2,Eixample,9,"la Nova Esquerra de l'Eixample",191204,Mallorca,"0077 0077",Dijous,Dj,Laboral,2013,11,Novembre,28,14,Tarda,"Col.lisi¢ lateral","4582051,84","429082,04"
2013S006267,2,Eixample,9,"la Nova Esquerra de l'Eixample",285807,Rocafort,"0202 0202",Dimecres,Dc,Laboral,2013,9,Setembre,4,16,Tarda,Atropellament,"4582003,13","428733,34"
2013S000791,2,Eixample,9,"la Nova Esquerra de l'Eixample",54509,CalÖbria,"0194 0194",Divendres,Dv,Laboral,2013,2,Febrer,1,10,Mat°,"Col.lisi¢ fronto-lateral","4581956,65","428977,85"
2013S002642,2,Eixample,9,"la Nova Esquerra de l'Eixample",287201,Roma,"0105 0105",Divendres,Dv,Laboral,2013,4,Abril,12,17,Tarda,"Col.lisi¢ lateral","4582004,37","429201,03"
2013S002175,2,Eixample,10,"Sant Antoni",349706,"Comte d'Urgell","0053 0053",Divendres,Dv,Laboral,2013,3,Mará,22,23,Nit,"Caiguda (dues rodes)","4581662,28","429777,79"
