"DATA_LECTURA","DATA_EXTREM","CODI_ESTACIO","ACRÒNIM","VALOR"
2021-04-15,"13:03:00","X2","TX",16
2021-04-15,"02:17:00","X2","TN",10.8
2021-04-15,NA,"X2","HRM",54
2021-04-15,"04:06:00","X2","HRX",71
2021-04-15,"23:57:00","X2","HRN",40
2021-04-15,NA,"X4","TM",13.1
2021-04-15,"13:44:00","X4","TX",15.3
2021-04-15,"02:08:00","X4","TN",11.6
2021-04-15,NA,"X4","HRM",51
2021-04-15,"04:00:00","X4","HRX",62
2021-04-15,"23:44:00","X4","HRN",38
2021-04-15,NA,"X4","PM",1015
2021-04-15,"00:00:00","X4","PX",1016.8
2021-04-15,"14:54:00","X4","PN",1013.6
2021-04-15,NA,"X4","PPT",0
2021-04-15,NA,"X4","RS24h",21.6
2021-04-15,NA,"X4","VVM10",2.4
2021-04-15,NA,"X4","DVM10",76
2021-04-15,"15:17:00","X4","VVX10",8.6
2021-04-15,"15:17:00","X4","DVVX10",85
2021-04-15,NA,"X8","TM",12.6
2021-04-15,"13:37:00","X8","TX",16.5
2021-04-15,"02:00:00","X8","TN",8.5
2021-04-15,NA,"X8","HRM",53
2021-04-15,"02:16:00","X8","HRX",80
2021-04-15,"12:06:00","X8","HRN",35
2021-04-15,NA,"X8","PM",1009.2
2021-04-15,"00:00:00","X8","PX",1010.6
2021-04-15,"17:11:00","X8","PN",1007.9
2021-04-15,NA,"X8","PPT",0
2021-04-15,NA,"X8","RS24h",21.7
2021-04-15,NA,"X8","VVM10",2.2
2021-04-15,NA,"X8","DVM10",75
2021-04-15,"11:39:00","X8","VVX10",7.7
2021-04-15,"11:39:00","X8","DVVX10",109
2021-04-16,NA,"D5","TM",8.9
2021-04-16,"11:36:00","D5","TX",15.2
2021-04-16,"20:35:00","D5","TN",4.8
2021-04-16,NA,"D5","HRM",65
2021-04-16,"20:18:00","D5","HRX",93
2021-04-16,"11:04:00","D5","HRN",37
2021-04-16,NA,"D5","PM",968.8
2021-04-16,"20:32:00","D5","PX",971.4
2021-04-16,"15:41:00","D5","PN",967.7
2021-04-16,NA,"D5","PPT",2.2
2021-04-16,NA,"D5","RS24h",13.6
2021-04-16,NA,"D5","VVM10",4.5
2021-04-16,NA,"D5","DVM10",41
2021-04-16,"18:53:00","D5","VVX10",12
2021-04-16,"18:53:00","D5","DVVX10",20
2021-04-16,NA,"X2","TM",12.2
2021-04-16,"10:40:00","X2","TX",15.4
2021-04-16,"21:00:00","X2","TN",9.1
2021-04-16,NA,"X2","HRM",55
2021-04-16,"20:43:00","X2","HRX",79
2021-04-16,"10:54:00","X2","HRN",34
2021-04-16,NA,"X4","TM",12.2
2021-04-16,"11:09:00","X4","TX",15.1
2021-04-16,"20:43:00","X4","TN",9.1
2021-04-16,NA,"X4","HRM",52
2021-04-16,"20:37:00","X4","HRX",75
2021-04-16,"11:05:00","X4","HRN",32
2021-04-16,NA,"X4","PM",1014
2021-04-16,"20:31:00","X4","PX",1017
2021-04-16,"15:20:00","X4","PN",1012.5
2021-04-16,NA,"X4","PPT",0.5
2021-04-16,NA,"X4","RS24h",15.3
2021-04-16,NA,"X4","VVM10",2.7
2021-04-16,NA,"X4","DVM10",45
2021-04-16,"18:34:00","X4","VVX10",9.1
2021-04-16,"18:34:00","X4","DVVX10",22
2021-04-16,NA,"X8","TM",11.5
2021-04-16,"11:00:00","X8","TX",16.3
2021-04-16,"19:28:00","X8","TN",7.4
2021-04-16,NA,"X8","HRM",57
2021-04-16,"22:14:00","X8","HRX",95
2021-04-16,"10:39:00","X8","HRN",32
2021-04-16,NA,"X8","PM",1008.1
2021-04-16,"21:04:00","X8","PX",1010.9
2021-04-16,"15:19:00","X8","PN",1006.7
2021-04-16,NA,"X8","PPT",2.3
2021-04-16,NA,"X8","RS24h",14.5
2021-04-16,NA,"X8","VVM10",2.7
2021-04-16,NA,"X8","DVM10",40
2021-04-16,"17:49:00","X8","VVX10",9.1
2021-04-16,"17:49:00","X8","DVVX10",52
2021-04-17,NA,"D5","TM",8.5
2021-04-17,"12:27:00","D5","TX",13.9
2021-04-17,"00:03:00","D5","TN",4.8
2021-04-17,NA,"D5","HRM",66
2021-04-17,"21:30:00","D5","HRX",88
2021-04-17,"11:19:00","D5","HRN",31
2021-04-17,NA,"D5","PM",968.4
2021-04-17,"23:28:00","D5","PX",970
2021-04-17,"12:19:00","D5","PN",967.3
2021-04-17,NA,"D5","PPT",0
2021-04-17,NA,"D5","RS24h",20.2
2021-04-17,NA,"D5","VVM10",4.4
2021-04-17,NA,"D5","DVM10",300
2021-04-17,"06:02:00","D5","VVX10",10.2
2021-04-17,"06:02:00","D5","DVVX10",319
2021-04-17,NA,"X2","TM",11.4
2021-04-17,"12:34:00","X2","TX",14.6
2021-04-17,"05:31:00","X2","TN",7.7
2021-04-17,NA,"X2","HRM",59
2021-04-17,"23:22:00","X2","HRX",78
2021-04-17,"09:50:00","X2","HRN",36
2021-04-17,NA,"X4","TM",11.5
2021-04-17,"09:54:00","X4","TX",14.9
2021-04-17,"04:10:00","X4","TN",8.6
2021-04-17,NA,"X4","HRM",55
2021-04-17,"22:00:00","X4","HRX",70
2021-04-17,"09:54:00","X4","HRN",32
2021-04-17,NA,"X4","PM",1013.6
2021-04-17,"00:00:00","X4","PX",1015.4
2021-04-17,"11:50:00","X4","PN",1012.3
2021-04-17,NA,"X4","PPT",0
2021-04-17,NA,"X4","RS24h",19.6
2021-04-17,NA,"X4","VVM10",2.1
2021-04-17,NA,"X4","DVM10",307
2021-04-17,"14:20:00","X4","VVX10",8
2021-04-17,"14:20:00","X4","DVVX10",87
2021-04-17,NA,"X8","TM",10.7
2021-04-17,"11:33:00","X8","TX",16.2
2021-04-17,"05:41:00","X8","TN",7.3
2021-04-17,NA,"X8","HRM",61
2021-04-17,"22:19:00","X8","HRX",82
2021-04-17,"11:32:00","X8","HRN",27
2021-04-17,NA,"X8","PM",1007.7
2021-04-17,"00:00:00","X8","PX",1009.5
2021-04-17,"11:50:00","X8","PN",1006.4
2021-04-17,NA,"X8","PPT",0
2021-04-17,NA,"X8","RS24h",19.9
2021-04-17,NA,"X8","VVM10",2.5
2021-04-17,NA,"X8","DVM10",311
2021-04-17,"07:55:00","X8","VVX10",9.2
2021-04-17,"07:55:00","X8","DVVX10",283
2021-04-18,NA,"D5","TM",10.8
2021-04-18,"13:07:00","D5","TX",17.3
2021-04-18,"03:11:00","D5","TN",6.3
2021-04-18,NA,"D5","HRM",52
2021-04-18,"23:57:00","D5","HRX",82
2021-04-18,"11:13:00","D5","HRN",27
2021-04-18,NA,"D5","PM",970.4
2021-04-18,"21:31:00","D5","PX",972
2021-04-18,"04:21:00","D5","PN",968.9
2021-04-18,NA,"D5","PPT",0
2021-04-18,NA,"D5","RS24h",26.4
2021-04-18,NA,"D5","VVM10",5.1
2021-04-18,NA,"D5","DVM10",261
2021-04-18,"04:14:00","D5","VVX10",10.3
2021-04-18,"04:14:00","D5","DVVX10",5
2021-04-18,NA,"X2","TM",13.1
2021-04-18,"12:24:00","X2","TX",17.4
2021-04-18,"05:44:00","X2","TN",8.6
2021-04-18,NA,"X2","HRM",52
2021-04-18,"02:10:00","X2","HRX",78
2021-04-18,"08:33:00","X2","HRN",30
2021-04-18,NA,"X4","TM",13.3
2021-04-18,"12:28:00","X4","TX",17.1
2021-04-18,"05:40:00","X4","TN",9.5
2021-04-18,NA,"X4","HRM",47
2021-04-18,"23:47:00","X4","HRX",64
2021-04-18,"08:37:00","X4","HRN",27
2021-04-18,NA,"X4","PM",1015.4
2021-04-18,"21:40:00","X4","PX",1017.2
2021-04-18,"04:32:00","X4","PN",1014.1
2021-04-18,NA,"X4","PPT",0
2021-04-18,NA,"X4","RS24h",25.2
2021-04-18,NA,"X4","VVM10",2.2
2021-04-18,NA,"X4","DVM10",246
2021-04-18,"14:59:00","X4","VVX10",8
2021-04-18,"14:59:00","X4","DVVX10",202
2021-04-18,NA,"X8","TM",12.4
2021-04-18,"10:42:00","X8","TX",17.5
2021-04-18,"05:09:00","X8","TN",7.3
2021-04-18,NA,"X8","HRM",51
2021-04-18,"00:42:00","X8","HRX",81
2021-04-18,"09:41:00","X8","HRN",22
2021-04-18,NA,"X8","PM",1009.6
2021-04-18,"21:17:00","X8","PX",1011.2
2021-04-18,"04:30:00","X8","PN",1008.1
2021-04-18,NA,"X8","PPT",0
2021-04-18,NA,"X8","RS24h",25.8
2021-04-18,NA,"X8","VVM10",2.5
2021-04-18,NA,"X8","DVM10",256
2021-04-18,"03:36:00","X8","VVX10",9.4
2021-04-18,"03:36:00","X8","DVVX10",303
2021-04-19,NA,"D5","TM",11.7
2021-04-19,"12:28:00","D5","TX",16.8
2021-04-19,"04:07:00","D5","TN",8.3
2021-04-19,NA,"D5","HRM",80
2021-04-19,"23:56:00","D5","HRX",97
2021-04-19,"12:28:00","D5","HRN",54
2021-04-19,NA,"D5","PM",969.2
2021-04-19,"00:00:00","D5","PX",971.1
2021-04-19,"16:00:00","D5","PN",968
2021-04-19,NA,"D5","PPT",0
2021-04-19,NA,"D5","RS24h",17.4
2021-04-19,NA,"D5","VVM10",2.4
2021-04-19,NA,"D5","DVM10",86
2021-04-19,"15:11:00","D5","VVX10",7.2
2021-04-19,"15:11:00","D5","DVVX10",117
2021-04-19,NA,"X2","TM",13.5
2021-04-19,"12:39:00","X2","TX",17.3
2021-04-19,"04:37:00","X2","TN",9.5
2021-04-19,NA,"X2","HRM",72
2021-04-19,"23:43:00","X2","HRX",83
2021-04-19,"08:09:00","X2","HRN",60
2021-04-19,NA,"X4","TM",13.8
2021-04-19,"12:41:00","X4","TX",16.4
2021-04-19,"04:30:00","X4","TN",11
2021-04-19,NA,"X4","HRM",68
2021-04-19,"23:57:00","X4","HRX",80
2021-04-19,"08:05:00","X4","HRN",58
2021-04-19,NA,"X4","PM",1014
2021-04-19,"00:17:00","X4","PX",1016.2
2021-04-19,"16:00:00","X4","PN",1012.6
2021-04-19,NA,"X4","PPT",0
2021-04-19,NA,"X4","RS24h",24.7
2021-04-19,NA,"X4","VVM10",2.2
2021-04-19,NA,"X4","DVM10",79
2021-04-19,"13:38:00","X4","VVX10",7.5
2021-04-19,"13:38:00","X4","DVVX10",120
2021-04-19,NA,"X8","TM",13.2
2021-04-19,"11:46:00","X8","TX",18.2
2021-04-19,"04:17:00","X8","TN",8.8
2021-04-19,NA,"X8","HRM",76
2021-04-19,"04:30:00","X8","HRX",94
2021-04-19,"11:30:00","X8","HRN",53
2021-04-19,NA,"X8","PM",1008.1
2021-04-19,"00:00:00","X8","PX",1010.3
2021-04-19,"15:41:00","X8","PN",1006.7
2021-04-19,NA,"X8","PPT",0
2021-04-19,NA,"X8","RS24h",22.2
2021-04-19,NA,"X8","VVM10",2.1
2021-04-19,NA,"X8","DVM10",73
2021-04-19,"13:05:00","X8","VVX10",7.5
2021-04-19,"13:05:00","X8","DVVX10",91
2021-04-20,NA,"D5","TM",12
2021-04-20,"11:43:00","D5","TX",16
2021-04-20,"00:12:00","D5","TN",9.5
2021-04-20,NA,"D5","HRM",86
2021-04-20,"23:56:00","D5","HRX",97
2021-04-20,"11:02:00","D5","HRN",63
2021-04-20,NA,"D5","PM",966.8
2021-04-20,"00:00:00","D5","PX",968.5
2021-04-20,"23:56:00","D5","PN",965.9
2021-04-20,NA,"D5","PPT",0
2021-04-20,NA,"D5","RS24h",11.5
2021-04-20,NA,"D5","VVM10",2.3
2021-04-20,NA,"D5","DVM10",80
2021-04-20,"15:24:00","D5","VVX10",8.2
2021-04-20,"15:24:00","D5","DVVX10",72
2021-04-20,NA,"X2","TM",14.4
2021-04-20,"13:09:00","X2","TX",17.1
2021-04-20,"04:00:00","X2","TN",11.9
2021-04-20,NA,"X2","HRM",79
2021-04-20,"21:00:00","X2","HRX",87
2021-04-20,"10:00:00","X2","HRN",62
2021-04-20,NA,"X4","TM",14.5
2021-04-20,"13:23:00","X4","TX",16.6
2021-04-20,"04:06:00","X4","TN",12.7
2021-04-20,NA,"X4","HRM",78
2021-04-20,"19:08:00","X4","HRX",92
2021-04-20,"10:05:00","X4","HRN",57
2021-04-20,NA,"X4","PM",1011.3
2021-04-20,"00:00:00","X4","PX",1013.5
2021-04-20,"23:57:00","X4","PN",1010.3
2021-04-20,NA,"X4","PPT",0
2021-04-20,NA,"X4","RS24h",14.7
2021-04-20,NA,"X4","VVM10",2.2
2021-04-20,NA,"X4","DVM10",71
2021-04-20,"15:52:00","X4","VVX10",8.3
2021-04-20,"15:52:00","X4","DVVX10",80
2021-04-20,NA,"X8","TM",14.1
2021-04-20,"11:07:00","X8","TX",18.2
2021-04-20,"04:16:00","X8","TN",10.7
2021-04-20,NA,"X8","HRM",82
2021-04-20,"02:49:00","X8","HRX",99
2021-04-20,"10:34:00","X8","HRN",56
2021-04-20,NA,"X8","PM",1005.5
2021-04-20,"00:01:00","X8","PX",1007.4
2021-04-20,"23:55:00","X8","PN",1004.5
2021-04-20,NA,"X8","PPT",0
2021-04-20,NA,"X8","RS24h",14.5
2021-04-20,NA,"X8","VVM10",2.1
2021-04-20,NA,"X8","DVM10",78
2021-04-20,"14:19:00","X8","VVX10",7.8
2021-04-20,"14:19:00","X8","DVVX10",112
2021-04-21,NA,"D5","TM",9.9
2021-04-21,"09:52:00","D5","TX",11.4
2021-04-21,"23:59:00","D5","TN",8.3
2021-04-21,NA,"D5","HRM",96
2021-04-21,"07:04:00","D5","HRX",99
2021-04-21,"16:41:00","D5","HRN",87
2021-04-21,NA,"D5","PM",966.1
2021-04-21,"20:38:00","D5","PX",968.1
2021-04-21,"04:31:00","D5","PN",964.1
2021-04-21,NA,"D5","PPT",19.6
2021-04-21,NA,"D5","RS24h",5.6
2021-04-21,NA,"D5","VVM10",4
2021-04-21,NA,"D5","DVM10",70
2021-04-21,"13:33:00","D5","VVX10",9.4
2021-04-21,"13:33:00","D5","DVVX10",75
2021-04-21,NA,"X2","TM",13.3
2021-04-21,"15:19:00","X2","TX",15.7
2021-04-21,"23:59:00","X2","TN",11.5
2021-04-21,NA,"X2","HRM",83
2021-04-21,"07:04:00","X2","HRX",94
2021-04-21,"16:37:00","X2","HRN",71
2021-04-21,NA,"X4","TM",13.2
2021-04-21,"16:19:00","X4","TX",14.6
2021-04-21,"06:39:00","X4","TN",11.8
2021-04-21,NA,"X4","HRM",85
2021-04-21,"05:42:00","X4","HRX",100
2021-04-21,"15:43:00","X4","HRN",70
2021-04-21,NA,"X4","PM",1010.9
2021-04-21,"23:46:00","X4","PX",1013.1
2021-04-21,"04:30:00","X4","PN",1008.7
2021-04-21,NA,"X4","PPT",5.2
2021-04-21,NA,"X4","RS24h",10.6
2021-04-21,NA,"X4","VVM10",2.7
2021-04-21,NA,"X4","DVM10",80
2021-04-21,"12:18:00","X4","VVX10",8.7
2021-04-21,"12:18:00","X4","DVVX10",85
2021-04-21,NA,"X8","TM",12.7
2021-04-21,"09:33:00","X8","TX",14.7
2021-04-21,"22:35:00","X8","TN",11.1
2021-04-21,NA,"X8","HRM",86
2021-04-21,"06:56:00","X8","HRX",100
2021-04-21,"15:54:00","X8","HRN",70
2021-04-21,NA,"X8","PM",1005.1
2021-04-21,"23:30:00","X8","PX",1007.2
2021-04-21,"04:31:00","X8","PN",1002.9
2021-04-21,NA,"X8","PPT",7.8
2021-04-21,NA,"X8","RS24h",8.3
2021-04-21,NA,"X8","VVM10",2.6
2021-04-21,NA,"X8","DVM10",73
2021-04-21,"12:55:00","X8","VVX10",8.2
2021-04-21,"12:55:00","X8","DVVX10",84
2021-04-22,NA,"D5","TM",11
2021-04-22,"12:50:00","D5","TX",15.9
2021-04-22,"04:00:00","D5","TN",7.7
2021-04-22,NA,"D5","HRM",84
2021-04-22,"23:30:00","D5","HRX",97
2021-04-22,"13:29:00","D5","HRN",57
2021-04-22,NA,"D5","PM",969.1
2021-04-22,"22:55:00","D5","PX",971.6
2021-04-22,"04:09:00","D5","PN",966.9
2021-04-22,NA,"D5","PPT",0
2021-04-22,NA,"D5","RS24h",17.6
2021-04-22,NA,"D5","VVM10",3.8
2021-04-22,NA,"D5","DVM10",76
2021-04-22,"11:46:00","D5","VVX10",10.6
2021-04-22,"11:46:00","D5","DVVX10",69
2021-04-22,NA,"X2","TM",13.5
2021-04-22,"12:44:00","X2","TX",17.4
2021-04-22,"03:39:00","X2","TN",10.4
2021-04-22,NA,"X2","HRM",76
2021-04-22,"23:05:00","X2","HRX",92
2021-04-22,"12:45:00","X2","HRN",58
2021-04-22,NA,"X4","TM",13.6
2021-04-22,"13:21:00","X4","TX",16.8
2021-04-22,"02:50:00","X4","TN",11.3
2021-04-22,NA,"X4","HRM",73
2021-04-22,"22:50:00","X4","HRX",86
2021-04-22,"12:27:00","X4","HRN",58
2021-04-22,NA,"X4","PM",1014
2021-04-22,"23:13:00","X4","PX",1016.5
2021-04-22,"04:44:00","X4","PN",1012
2021-04-22,NA,"X4","PPT",0
2021-04-22,NA,"X4","RS24h",17.9
2021-04-22,NA,"X4","VVM10",2.4
2021-04-22,NA,"X4","DVM10",86
2021-04-22,"09:55:00","X4","VVX10",8.7
2021-04-22,"09:55:00","X4","DVVX10",89
2021-04-22,NA,"X8","TM",13.3
2021-04-22,"13:14:00","X8","TX",17.5
2021-04-22,"03:17:00","X8","TN",10.6
2021-04-22,NA,"X8","HRM",74
2021-04-22,"23:59:00","X8","HRX",94
2021-04-22,"11:54:00","X8","HRN",53
2021-04-22,NA,"X8","PM",1008.1
2021-04-22,"23:02:00","X8","PX",1010.6
2021-04-22,"04:30:00","X8","PN",1006.1
2021-04-22,NA,"X8","PPT",0
2021-04-22,NA,"X8","RS24h",18.2
2021-04-22,NA,"X8","VVM10",2.5
2021-04-22,NA,"X8","DVM10",82
2021-04-22,"09:49:00","X8","VVX10",9.5
2021-04-22,"09:49:00","X8","DVVX10",101
2021-04-23,NA,"D5","TM",13.4
2021-04-23,"12:38:00","D5","TX",18.8
2021-04-23,"01:37:00","D5","TN",9
2021-04-23,NA,"D5","HRM",61
2021-04-23,"01:30:00","D5","HRX",98
2021-04-23,"14:09:00","D5","HRN",43
2021-04-23,NA,"D5","PM",972.6
2021-04-23,"23:06:00","D5","PX",973.8
2021-04-23,"03:44:00","D5","PN",970.6
2021-04-23,NA,"D5","PPT",0
2021-04-23,NA,"D5","RS24h",27.5
2021-04-23,NA,"D5","VVM10",2.9
2021-04-23,NA,"D5","DVM10",70
2021-04-23,"10:26:00","D5","VVX10",9.7
2021-04-23,"10:26:00","D5","DVVX10",69
2021-04-23,NA,"X2","TM",14.2
2021-04-23,"13:44:00","X2","TX",18.9
2021-04-23,"05:31:00","X2","TN",9.7
2021-04-23,NA,"X2","HRM",71
2021-04-23,"04:22:00","X2","HRX",91
2021-04-23,"13:32:00","X2","HRN",45
2021-04-23,NA,"X4","TM",15
2021-04-23,"13:15:00","X4","TX",19.4
2021-04-23,"05:04:00","X4","TN",11
2021-04-23,NA,"X4","HRM",62
2021-04-23,"03:00:00","X4","HRX",88
2021-04-23,"13:47:00","X4","HRN",40
2021-04-23,NA,"X4","PM",1017.4
2021-04-23,"23:34:00","X4","PX",1018.6
2021-04-23,"04:00:00","X4","PN",1015.6
2021-04-23,NA,"X4","PPT",0
2021-04-23,NA,"X4","RS24h",27.2
2021-04-23,NA,"X4","VVM10",1.5
2021-04-23,NA,"X4","DVM10",105
2021-04-23,"10:14:00","X4","VVX10",7.1
2021-04-23,"10:14:00","X4","DVVX10",67
2021-04-23,NA,"X8","TM",14.4
2021-04-23,"13:34:00","X8","TX",19.4
2021-04-23,"04:42:00","X8","TN",9.1
2021-04-23,NA,"X8","HRM",64
2021-04-23,"02:09:00","X8","HRX",100
2021-04-23,"13:47:00","X8","HRN",39
2021-04-23,NA,"X8","PM",1011.5
2021-04-23,"21:01:00","X8","PX",1012.8
2021-04-23,"03:40:00","X8","PN",1009.7
2021-04-23,NA,"X8","PPT",0
2021-04-23,NA,"X8","RS24h",26.9
2021-04-23,NA,"X8","VVM10",1.8
2021-04-23,NA,"X8","DVM10",67
2021-04-23,"09:59:00","X8","VVX10",7.2
2021-04-23,"09:59:00","X8","DVVX10",85
2021-04-24,NA,"D5","TM",14.2
2021-04-24,"14:44:00","D5","TX",19.8
2021-04-24,"04:32:00","D5","TN",10.2
2021-04-24,NA,"D5","HRM",61
2021-04-24,"18:23:00","D5","HRX",79
2021-04-24,"13:45:00","D5","HRN",44
2021-04-24,NA,"D5","PM",972
2021-04-24,"10:32:00","D5","PX",973.7
2021-04-24,"23:53:00","D5","PN",969.5
2021-04-24,NA,"D5","PPT",0
2021-04-24,NA,"D5","RS24h",25.3
2021-04-24,NA,"D5","VVM10",2.7
2021-04-24,NA,"D5","DVM10",107
2021-04-24,"22:36:00","D5","VVX10",5.7
2021-04-24,"22:36:00","D5","DVVX10",320
2021-04-24,NA,"X2","TM",14.5
2021-04-24,"14:55:00","X2","TX",18.2
2021-04-24,"04:26:00","X2","TN",9.9
2021-04-24,NA,"X2","HRM",74
2021-04-24,"23:55:00","X2","HRX",89
2021-04-24,"07:07:00","X2","HRN",57
2021-04-24,NA,"X4","TM",15.3
2021-04-24,"14:01:00","X4","TX",17.9
2021-04-24,"03:23:00","X4","TN",12.2
2021-04-24,NA,"X4","HRM",64
2021-04-24,"23:59:00","X4","HRX",78
2021-04-24,"07:01:00","X4","HRN",49
2021-04-24,NA,"X4","PM",1016.7
2021-04-24,"09:35:00","X4","PX",1018.7
2021-04-24,"23:56:00","X4","PN",1013.8
2021-04-24,NA,"X4","PPT",0
2021-04-24,NA,"X4","RS24h",25.1
2021-04-24,NA,"X4","VVM10",1.4
2021-04-24,NA,"X4","DVM10",115
2021-04-24,"12:54:00","X4","VVX10",5.2
2021-04-24,"12:54:00","X4","DVVX10",142
2021-04-24,NA,"X8","TM",14.9
2021-04-24,"12:53:00","X8","TX",20.3
2021-04-24,"05:00:00","X8","TN",9.4
2021-04-24,NA,"X8","HRM",61
2021-04-24,"04:00:00","X8","HRX",74
2021-04-24,"13:49:00","X8","HRN",44
2021-04-24,NA,"X8","PM",1010.9
2021-04-24,"10:39:00","X8","PX",1012.6
2021-04-24,"23:51:00","X8","PN",1008.2
2021-04-24,NA,"X8","PPT",0
2021-04-24,NA,"X8","RS24h",24.7
2021-04-24,NA,"X8","VVM10",1.5
2021-04-24,NA,"X8","DVM10",152
2021-04-24,"14:40:00","X8","VVX10",5.6
2021-04-24,"14:40:00","X8","DVVX10",138
2021-04-25,NA,"D5","TM",14.4
2021-04-25,"13:50:00","D5","TX",19.2
2021-04-25,"06:00:00","D5","TN",11.9
2021-04-25,NA,"D5","HRM",62
2021-04-25,"07:04:00","D5","HRX",76
2021-04-25,"14:58:00","D5","HRN",43
2021-04-25,NA,"D5","PM",967.1
2021-04-25,"08:20:00","D5","PX",970.1
2021-04-25,"23:51:00","D5","PN",964.2
2021-04-25,NA,"D5","PPT",0
2021-04-25,NA,"D5","RS24h",20
2021-04-25,NA,"D5","VVM10",4.3
2021-04-25,NA,"D5","DVM10",77
2021-04-25,"19:04:00","D5","VVX10",12.4
2021-04-25,"19:04:00","D5","DVVX10",70
2021-04-25,NA,"X2","TM",16.2
2021-04-25,"14:30:00","X2","TX",19.6
2021-04-25,"04:01:00","X2","TN",12.9
2021-04-25,NA,"X2","HRM",66
2021-04-25,"02:00:00","X2","HRX",91
2021-04-25,"15:32:00","X2","HRN",48
2021-04-25,NA,"X4","TM",16.6
2021-04-25,"15:19:00","X4","TX",19.5
2021-04-25,"04:47:00","X4","TN",14.2
2021-04-25,NA,"X4","HRM",59
2021-04-25,"00:31:00","X4","HRX",81
2021-04-25,"13:58:00","X4","HRN",42
2021-04-25,NA,"X4","PM",1011.4
2021-04-25,"08:31:00","X4","PX",1014.7
2021-04-25,"23:29:00","X4","PN",1008.3
2021-04-25,NA,"X4","PPT",0
2021-04-25,NA,"X4","RS24h",19.7
2021-04-25,NA,"X4","VVM10",2.6
2021-04-25,NA,"X4","DVM10",79
2021-04-25,"15:35:00","X4","VVX10",9.5
2021-04-25,"15:35:00","X4","DVVX10",75
2021-04-25,NA,"X8","TM",16.2
2021-04-25,"14:39:00","X8","TX",20.4
2021-04-25,"04:11:00","X8","TN",11.7
2021-04-25,NA,"X8","HRM",58
2021-04-25,"04:14:00","X8","HRX",81
2021-04-25,"15:13:00","X8","HRN",37
2021-04-25,NA,"X8","PM",1005.6
2021-04-25,"08:22:00","X8","PX",1008.7
2021-04-25,"23:47:00","X8","PN",1002.6
2021-04-25,NA,"X8","PPT",0
2021-04-25,NA,"X8","RS24h",19.6
2021-04-25,NA,"X8","VVM10",2.9
2021-04-25,NA,"X8","DVM10",58
2021-04-25,"16:44:00","X8","VVX10",9.9
2021-04-25,"16:44:00","X8","DVVX10",61
2021-04-26,NA,"D5","TM",12.9
2021-04-26,"08:04:00","D5","TX",18.1
2021-04-26,"16:37:00","D5","TN",9.9
2021-04-26,NA,"D5","HRM",66
2021-04-26,"16:30:00","D5","HRX",96
2021-04-26,"08:06:00","D5","HRN",34
2021-04-26,NA,"D5","PM",959.5
2021-04-26,"00:02:00","D5","PX",964.6
2021-04-26,"18:10:00","D5","PN",957.4
2021-04-26,NA,"D5","PPT",3.6
2021-04-26,NA,"D5","RS24h",7.2
2021-04-26,NA,"D5","VVM10",5.4
2021-04-26,NA,"D5","DVM10",33
2021-04-26,"04:24:00","D5","VVX10",15.5
2021-04-26,"04:24:00","D5","DVVX10",57
2021-04-26,NA,"X2","TM",15.6
2021-04-26,"08:37:00","X2","TX",18.1
2021-04-26,"17:41:00","X2","TN",13.2
2021-04-26,NA,"X2","HRM",65
2021-04-26,"16:34:00","X2","HRX",90
2021-04-26,"08:47:00","X2","HRN",35
2021-04-26,NA,"X4","TM",15.9
2021-04-26,"08:34:00","X4","TX",18.9
2021-04-26,"16:00:00","X4","TN",13.5
2021-04-26,NA,"X4","HRM",58
2021-04-26,"15:45:00","X4","HRX",88
2021-04-26,"08:46:00","X4","HRN",27
2021-04-26,NA,"X4","PM",1003.5
2021-04-26,"00:00:00","X4","PX",1008.8
2021-04-26,"14:18:00","X4","PN",1001.4
2021-04-26,NA,"X4","PPT",3
2021-04-26,NA,"X4","RS24h",7.1
2021-04-26,NA,"X4","VVM10",2.2
2021-04-26,NA,"X4","DVM10",46
2021-04-26,"04:23:00","X4","VVX10",10
2021-04-26,"04:23:00","X4","DVVX10",55
2021-04-26,NA,"X8","TM",15.4
2021-04-26,"07:53:00","X8","TX",19.8
2021-04-26,"15:52:00","X8","TN",12.3
2021-04-26,NA,"X8","HRM",61
2021-04-26,"15:38:00","X8","HRX",96
2021-04-26,"08:54:00","X8","HRN",25
2021-04-26,NA,"X8","PM",997.8
2021-04-26,"00:00:00","X8","PX",1003
2021-04-26,"17:30:00","X8","PN",995.8
2021-04-26,NA,"X8","PPT",2.8
2021-04-26,NA,"X8","RS24h",7
2021-04-26,NA,"X8","VVM10",2.4
2021-04-26,NA,"X8","DVM10",38
2021-04-26,"11:07:00","X8","VVX10",9.8
2021-04-26,"11:07:00","X8","DVVX10",73
2021-04-27,NA,"D5","TM",12.7
2021-04-27,"14:54:00","D5","TX",18.2
2021-04-27,"05:21:00","D5","TN",10.3
2021-04-27,NA,"D5","HRM",79
2021-04-27,"22:00:00","D5","HRX",93
2021-04-27,"15:02:00","D5","HRN",61
2021-04-27,NA,"D5","PM",958.6
2021-04-27,"22:30:00","D5","PX",960
2021-04-27,"03:52:00","D5","PN",957.1
2021-04-27,NA,"D5","PPT",0
2021-04-27,NA,"D5","RS24h",11.1
2021-04-27,NA,"D5","VVM10",3
2021-04-27,NA,"D5","DVM10",226
2021-04-27,"15:50:00","D5","VVX10",7.1
2021-04-27,"15:50:00","D5","DVVX10",161
